datetime,SiteName,Depth,Turb,DO_mgl,DO_pct,Temp,Sal,CondmS/cm,SpCond,pH,ChlorophyllugL,fDOMQSU,Deployment,datetime_DLS
2017-08-22T16:45:00Z,SD,0.72,60,5.8,65.8,20.2,3.6,NA,6569,7.7,13.31,96.86,2017-08-18,2017-08-22T17:45:00Z
2017-08-22T17:00:00Z,SD,0.71,53,5.8,65.9,20.3,3.6,NA,6573.8,7.7,13.25,96.5,2017-08-18,2017-08-22T18:00:00Z
2017-08-22T17:15:00Z,SD,0.72,60,5.7,63.9,20.2,3.6,NA,6578,7.7,13.36,95.84,2017-08-18,2017-08-22T18:15:00Z
2017-08-22T17:30:00Z,SD,0.75,54,5.9,66.9,20.5,3.6,NA,6571.8,7.7,13.98,99.03,2017-08-18,2017-08-22T18:30:00Z
2017-08-22T17:45:00Z,SD,0.81,52,6.3,71.5,20.6,3.6,NA,6507.2,7.7,10.71,98.63,2017-08-18,2017-08-22T18:45:00Z
2017-08-22T18:00:00Z,SD,0.9,42,6.8,77.3,20.5,3.4,NA,6289.2,7.7,5.39,102.6,2017-08-18,2017-08-22T19:00:00Z
2017-08-22T18:15:00Z,SD,1,43,6.8,77.4,20.3,3.5,NA,6356.1,7.7,4.67,99.19,2017-08-18,2017-08-22T19:15:00Z
2017-08-22T18:30:00Z,SD,1.12,52,7,79.5,20.6,3.5,NA,6462.3,7.7,4.84,96.21,2017-08-18,2017-08-22T19:30:00Z
2017-08-22T18:45:00Z,SD,1.24,55,7,79.7,20.6,3.6,NA,6601.5,7.7,4.71,91.92,2017-08-18,2017-08-22T19:45:00Z
2017-08-22T19:00:00Z,SD,1.36,66,7,79.5,20.6,3.7,NA,6713.9,7.7,4.62,85.42,2017-08-18,2017-08-22T20:00:00Z
2017-08-22T19:15:00Z,SD,1.49,100,7,79.9,20.6,3.7,NA,6798.7,7.7,4.78,75.81,2017-08-18,2017-08-22T20:15:00Z
2017-08-22T19:30:00Z,SD,1.61,109,7,80.2,20.6,3.8,NA,6932.6,7.7,4.63,71.3,2017-08-18,2017-08-22T20:30:00Z
2017-08-22T19:45:00Z,SD,1.73,128,7.1,80.8,20.7,3.9,NA,7098.4,7.7,4.54,64.59,2017-08-18,2017-08-22T20:45:00Z
2017-08-22T20:00:00Z,SD,1.84,122,7.1,81.6,20.8,4,NA,7316,7.7,4.46,61.83,2017-08-18,2017-08-22T21:00:00Z
2017-08-22T20:15:00Z,SD,1.92,132,7.2,82.1,20.9,4.2,NA,7499.1,7.7,4.41,58.71,2017-08-18,2017-08-22T21:15:00Z
2017-08-22T20:30:00Z,SD,2,128,7.2,82.5,21,4.3,NA,7718.3,7.7,4.31,59.16,2017-08-18,2017-08-22T21:30:00Z
2017-08-22T20:45:00Z,SD,2.07,111,7.2,82.9,21,4.3,NA,7811.6,7.6,4.1,60.19,2017-08-18,2017-08-22T21:45:00Z
2017-08-22T21:00:00Z,SD,2.12,97,7.2,83.2,21.1,4.4,NA,7965.5,7.6,4.16,60.97,2017-08-18,2017-08-22T22:00:00Z
2017-08-22T21:15:00Z,SD,2.16,84,7.2,83.6,21.2,4.5,NA,8091.6,7.6,4.1,61.4,2017-08-18,2017-08-22T22:15:00Z
2017-08-22T21:30:00Z,SD,2.19,70,7.2,83.7,21.2,4.6,NA,8210.6,7.6,4.21,61.02,2017-08-18,2017-08-22T22:30:00Z
2017-08-22T21:45:00Z,SD,2.21,55,7.2,83.4,21.2,4.6,NA,8281.7,7.6,4.14,62.96,2017-08-18,2017-08-22T22:45:00Z
2017-08-22T22:00:00Z,SD,2.23,52,7.2,83.5,21.2,4.7,NA,8385.2,7.6,3.91,61.93,2017-08-18,2017-08-22T23:00:00Z
2017-08-22T22:15:00Z,SD,2.23,37,7.2,82.8,21.2,4.7,NA,8435.7,7.6,3.71,65.5,2017-08-18,2017-08-22T23:15:00Z
2017-08-22T22:30:00Z,SD,2.22,45,7.1,81.9,21.2,4.7,NA,8478.4,7.6,3.48,62.93,2017-08-18,2017-08-22T23:30:00Z
2017-08-22T22:45:00Z,SD,2.21,42,7.1,82.3,21.2,4.7,NA,8493.5,7.6,3.5,61.43,2017-08-18,2017-08-22T23:45:00Z
2017-08-22T23:00:00Z,SD,2.19,33,7.2,82.7,21.2,4.7,NA,8482.7,7.6,3.76,64.57,2017-08-18,2017-08-23T00:00:00Z
2017-08-22T23:15:00Z,SD,2.16,34,7.2,82.7,21.2,4.7,NA,8334.4,7.6,3.77,67.29,2017-08-18,2017-08-23T00:15:00Z
2017-08-22T23:30:00Z,SD,2.12,37,7.1,82.1,21.2,4.6,NA,8302.6,7.6,3.81,65.24,2017-08-18,2017-08-23T00:30:00Z
2017-08-22T23:45:00Z,SD,2.08,34,7.1,82.6,21.4,4.4,NA,7881.7,7.6,4.02,76.13,2017-08-18,2017-08-23T00:45:00Z
2017-08-23T00:00:00Z,SD,2.02,34,7.2,83.6,21.6,4.2,NA,7631,7.7,4.55,80.59,2017-08-18,2017-08-23T01:00:00Z
2017-08-23T00:15:00Z,SD,1.96,33,7.2,84,21.7,4.1,NA,7422.1,7.7,4.84,84.6,2017-08-18,2017-08-23T01:15:00Z
2017-08-23T00:30:00Z,SD,1.88,35,7.2,84.1,21.7,4.1,NA,7363.7,7.7,4.66,84.27,2017-08-18,2017-08-23T01:30:00Z
2017-08-23T00:45:00Z,SD,1.8,38,7.2,83.9,21.7,4,NA,7271,7.7,4.7,85.38,2017-08-18,2017-08-23T01:45:00Z
2017-08-23T01:00:00Z,SD,1.71,40,7.2,83.2,21.6,4,NA,7209.7,7.7,4.59,85.67,2017-08-18,2017-08-23T02:00:00Z
2017-08-23T01:15:00Z,SD,1.62,37,7,81.6,21.5,4,NA,7203.5,7.7,4.43,85.72,2017-08-18,2017-08-23T02:15:00Z
2017-08-23T01:30:00Z,SD,1.53,42,7,80.8,21.5,3.9,NA,7102.6,7.7,4.49,87.21,2017-08-18,2017-08-23T02:30:00Z
2017-08-23T01:45:00Z,SD,1.44,39,6.9,80.5,21.6,3.8,NA,6997,7.7,5.15,88.69,2017-08-18,2017-08-23T02:45:00Z
2017-08-23T02:00:00Z,SD,1.36,41,6.9,80.4,21.7,3.8,NA,6891.6,7.7,5.85,90.29,2017-08-18,2017-08-23T03:00:00Z
2017-08-23T02:15:00Z,SD,1.28,44,6.9,80.1,21.8,3.7,NA,6818.1,7.7,6.23,91.07,2017-08-18,2017-08-23T03:15:00Z
2017-08-23T02:30:00Z,SD,1.21,42,6.9,80,21.9,3.7,NA,6749.9,7.7,6.98,93.47,2017-08-18,2017-08-23T03:30:00Z
2017-08-23T02:45:00Z,SD,1.15,40,6.8,79.9,21.9,3.7,NA,6702.7,7.7,7.51,94.93,2017-08-18,2017-08-23T03:45:00Z
2017-08-23T03:00:00Z,SD,1.1,38,6.8,79.5,21.9,3.6,NA,6639.8,7.7,7.91,97.2,2017-08-18,2017-08-23T04:00:00Z
2017-08-23T03:15:00Z,SD,1.06,39,6.7,78.6,21.9,3.6,NA,6626.9,7.7,8.42,97.8,2017-08-18,2017-08-23T04:15:00Z
2017-08-23T03:30:00Z,SD,1.03,38,6.7,77.8,21.8,3.6,NA,6612.7,7.7,9.09,98.9,2017-08-18,2017-08-23T04:30:00Z
2017-08-23T03:45:00Z,SD,1.02,36,6.6,76.7,21.8,3.6,NA,6610.1,7.7,8.57,99.99,2017-08-18,2017-08-23T04:45:00Z
2017-08-23T04:00:00Z,SD,1.02,34,6.6,76.3,21.7,3.6,NA,6609,7.7,8.52,100.84,2017-08-18,2017-08-23T05:00:00Z
2017-08-23T04:15:00Z,SD,1.02,36,6.5,75.8,21.7,3.6,NA,6609.5,7.7,8.26,100,2017-08-18,2017-08-23T05:15:00Z
2017-08-23T04:30:00Z,SD,1.03,33,6.6,76.2,21.6,3.6,NA,6610.3,7.7,8.69,100.95,2017-08-18,2017-08-23T05:30:00Z
2017-08-23T04:45:00Z,SD,1.06,40,6.8,78.3,21.4,3.6,NA,6589,7.7,6.83,97.94,2017-08-18,2017-08-23T05:45:00Z
2017-08-23T05:00:00Z,SD,1.1,37,7,80.3,21.1,3.6,NA,6533.6,7.7,5,100.76,2017-08-18,2017-08-23T06:00:00Z
2017-08-23T05:15:00Z,SD,1.16,34,7,80.5,21.1,3.6,NA,6594.2,7.7,4.69,99.85,2017-08-18,2017-08-23T06:15:00Z
2017-08-23T05:30:00Z,SD,1.22,36,7,80.6,21,3.6,NA,6592.7,7.7,4.75,100.13,2017-08-18,2017-08-23T06:30:00Z
2017-08-23T05:45:00Z,SD,1.31,39,7.1,81,21,3.7,NA,6688.3,7.7,4.55,97.13,2017-08-18,2017-08-23T06:45:00Z
2017-08-23T06:00:00Z,SD,1.4,40,7.1,81.2,21,3.7,NA,6751.8,7.7,4.61,95.27,2017-08-18,2017-08-23T07:00:00Z
2017-08-23T06:15:00Z,SD,1.51,48,7.1,81.5,20.9,3.8,NA,6882,7.7,4.46,90.31,2017-08-18,2017-08-23T07:15:00Z
2017-08-23T06:30:00Z,SD,1.61,44,7.1,81.6,20.9,3.9,NA,7122.4,7.7,4.31,85.68,2017-08-18,2017-08-23T07:30:00Z
2017-08-23T06:45:00Z,SD,1.72,69,7.1,81.6,20.9,4,NA,7213.7,7.7,4.18,77.46,2017-08-18,2017-08-23T07:45:00Z
2017-08-23T07:00:00Z,SD,1.82,94,7.1,82,21,4.1,NA,7433.9,7.7,4.21,67.75,2017-08-18,2017-08-23T08:00:00Z
2017-08-23T07:15:00Z,SD,1.92,107,7.2,82.4,21.1,4.2,NA,7629.3,7.7,4.1,63.89,2017-08-18,2017-08-23T08:15:00Z
2017-08-23T07:30:00Z,SD,2.01,109,7.2,82.7,21.1,4.3,NA,7807.8,7.6,4.16,58.63,2017-08-18,2017-08-23T08:30:00Z
2017-08-23T07:45:00Z,SD,2.1,134,7.2,83.1,21.1,4.4,NA,7970.9,7.6,4.14,56.61,2017-08-18,2017-08-23T08:45:00Z
2017-08-23T08:00:00Z,SD,2.17,112,7.2,83.5,21.1,4.5,NA,8129.5,7.6,3.95,55.82,2017-08-18,2017-08-23T09:00:00Z
2017-08-23T08:15:00Z,SD,2.23,93,7.2,83.6,21.1,4.6,NA,8273.6,7.6,3.96,57.15,2017-08-18,2017-08-23T09:15:00Z
2017-08-23T08:30:00Z,SD,2.28,114,7.3,83.8,21.1,4.7,NA,8406.9,7.6,3.88,55.31,2017-08-18,2017-08-23T09:30:00Z
2017-08-23T08:45:00Z,SD,2.32,71,7.3,84.1,21,4.8,NA,8530.6,7.6,3.72,55.66,2017-08-18,2017-08-23T09:45:00Z
2017-08-23T09:00:00Z,SD,2.36,72,7.3,84,21,4.8,NA,8583.8,7.6,3.6,56.46,2017-08-18,2017-08-23T10:00:00Z
2017-08-23T09:15:00Z,SD,2.38,64,7.3,84.3,21,4.9,NA,8725.8,7.6,3.54,56.54,2017-08-18,2017-08-23T10:15:00Z
2017-08-23T09:30:00Z,SD,2.39,71,7.3,84.5,21,4.9,NA,8813.9,7.6,3.45,56.03,2017-08-18,2017-08-23T10:30:00Z
2017-08-23T09:45:00Z,SD,2.4,48,7.3,84.3,21,5,NA,8916.7,7.6,3.33,57.56,2017-08-18,2017-08-23T10:45:00Z
2017-08-23T10:00:00Z,SD,2.4,39,7.3,84.5,21,5,NA,8987.2,7.6,3.35,55.75,2017-08-18,2017-08-23T11:00:00Z
2017-08-23T10:15:00Z,SD,2.4,27,7.3,84.4,21.1,5.1,NA,9041.3,7.6,3.12,57.06,2017-08-18,2017-08-23T11:15:00Z
2017-08-23T10:30:00Z,SD,2.38,26,7.1,82.6,21.1,5.1,NA,9067.4,7.6,2.99,56.88,2017-08-18,2017-08-23T11:30:00Z
2017-08-23T10:45:00Z,SD,2.36,29,7.2,83.8,21.1,5.1,NA,9034,7.6,3.21,57.45,2017-08-18,2017-08-23T11:45:00Z
2017-08-23T11:00:00Z,SD,2.33,28,7.2,83.1,21,5,NA,8854.7,7.6,3.28,60.77,2017-08-18,2017-08-23T12:00:00Z
2017-08-23T11:15:00Z,SD,2.29,30,7.2,82.3,20.8,4.8,NA,8500,7.6,3.49,67.73,2017-08-18,2017-08-23T12:15:00Z
2017-08-23T11:30:00Z,SD,2.23,34,7.1,81.5,20.6,4.5,NA,8034.5,7.6,3.86,76.37,2017-08-18,2017-08-23T12:30:00Z
2017-08-23T11:45:00Z,SD,2.16,31,7.1,81,20.6,4.4,NA,7926.1,7.6,3.77,77.78,2017-08-18,2017-08-23T12:45:00Z
2017-08-23T12:00:00Z,SD,2.08,35,7.1,80.7,20.5,4.3,NA,7759.4,7.7,3.93,79.97,2017-08-18,2017-08-23T13:00:00Z
2017-08-23T12:15:00Z,SD,2,35,7,80,20.5,4.2,NA,7632,7.7,4,81.5,2017-08-18,2017-08-23T13:15:00Z
2017-08-23T12:30:00Z,SD,1.9,37,7,79.5,20.5,4.2,NA,7587.7,7.7,4.09,81.3,2017-08-18,2017-08-23T13:30:00Z
2017-08-23T12:45:00Z,SD,1.8,41,6.9,78.5,20.5,4.2,NA,7542.2,7.6,4.1,80.41,2017-08-18,2017-08-23T13:45:00Z
2017-08-23T13:00:00Z,SD,1.69,44,6.8,77.4,20.4,4.1,NA,7435.1,7.6,4.18,81.56,2017-08-18,2017-08-23T14:00:00Z
2017-08-23T13:15:00Z,SD,1.59,47,6.7,76,20.3,4,NA,7266.5,7.7,4.3,83.23,2017-08-18,2017-08-23T14:15:00Z
2017-08-23T13:30:00Z,SD,1.5,48,6.6,74.8,20.2,3.9,NA,7086.8,7.7,4.54,85.8,2017-08-18,2017-08-23T14:30:00Z
2017-08-23T13:45:00Z,SD,1.4,48,6.6,74.2,20.1,3.8,NA,6953.5,7.7,4.82,87.77,2017-08-18,2017-08-23T14:45:00Z
2017-08-23T14:00:00Z,SD,1.31,52,6.5,73.7,20.1,3.8,NA,6861.4,7.7,5,89.94,2017-08-18,2017-08-23T15:00:00Z
2017-08-23T14:15:00Z,SD,1.24,48,6.5,72.9,20.1,3.7,NA,6783.8,7.7,5.41,90.59,2017-08-18,2017-08-23T15:15:00Z
2017-08-23T14:30:00Z,SD,1.18,51,6.4,72.3,20,3.7,NA,6732.3,7.7,5.7,91.42,2017-08-18,2017-08-23T15:30:00Z
2017-08-23T14:45:00Z,SD,1.12,56,6.4,71.6,20,3.7,NA,6692.1,7.7,5.91,92.26,2017-08-18,2017-08-23T15:45:00Z
2017-08-23T15:00:00Z,SD,1.06,57,6.3,71.1,20,3.7,NA,6671.2,7.7,6.66,93.28,2017-08-18,2017-08-23T16:00:00Z
2017-08-23T15:15:00Z,SD,1.01,55,6.3,70.5,20.1,3.7,NA,6667.2,7.7,6.39,93.69,2017-08-18,2017-08-23T16:15:00Z
2017-08-23T15:30:00Z,SD,0.97,51,6.2,70.1,20.1,3.6,NA,6654.5,7.7,7.8,95.35,2017-08-18,2017-08-23T16:30:00Z
2017-08-23T15:45:00Z,SD,0.93,51,6.2,69.8,20.2,3.6,NA,6656.2,7.7,8.35,95.58,2017-08-18,2017-08-23T16:45:00Z
2017-08-23T16:00:00Z,SD,0.89,49,6.2,69.8,20.3,3.6,NA,6652.4,7.7,8.87,96.1,2017-08-18,2017-08-23T17:00:00Z
2017-08-23T16:15:00Z,SD,0.86,51,6.2,69.7,20.3,3.6,NA,6648.2,7.7,8.92,95.63,2017-08-18,2017-08-23T17:15:00Z
2017-08-23T16:30:00Z,SD,0.83,54,6.2,70.1,20.4,3.6,NA,6646.5,7.7,10.49,95.45,2017-08-18,2017-08-23T17:30:00Z
2017-08-23T16:45:00Z,SD,0.8,57,6,67.9,20.3,3.6,NA,6637.5,7.7,11.44,95.12,2017-08-18,2017-08-23T17:45:00Z
2017-08-23T17:00:00Z,SD,0.77,58,6,67.7,20.4,3.6,NA,6636.6,7.7,10.72,93.83,2017-08-18,2017-08-23T18:00:00Z
2017-08-23T17:15:00Z,SD,0.74,90,5.9,67.1,20.5,3.6,NA,6635.5,7.7,11.85,92.87,2017-08-18,2017-08-23T18:15:00Z
2017-08-23T17:30:00Z,SD,0.73,57,5.8,66.4,20.6,3.6,NA,6636.6,7.7,13.15,92.59,2017-08-18,2017-08-23T18:30:00Z
2017-08-23T17:45:00Z,SD,0.73,58,6.1,70,21.2,3.6,NA,6647.3,7.7,13.64,95.77,2017-08-18,2017-08-23T18:45:00Z
2017-08-23T18:00:00Z,SD,0.75,57,5.9,66.9,20.9,3.6,NA,6636,7.7,12.7,94.66,2017-08-18,2017-08-23T19:00:00Z
2017-08-23T18:15:00Z,SD,0.8,76,6,69.1,21,3.6,NA,6647.3,7.7,11.71,94.25,2017-08-18,2017-08-23T19:15:00Z
2017-08-23T18:30:00Z,SD,0.87,42,6.9,78.3,20.7,3.5,NA,6436.5,7.7,5.84,101.42,2017-08-18,2017-08-23T19:30:00Z
2017-08-23T18:45:00Z,SD,0.97,45,6.9,78.5,20.4,3.5,NA,6455.8,7.7,4.8,99.69,2017-08-18,2017-08-23T19:45:00Z
2017-08-23T19:00:00Z,SD,1.08,47,7,80.2,20.7,3.6,NA,6523,7.7,4.89,96.55,2017-08-18,2017-08-23T20:00:00Z
2017-08-23T19:15:00Z,SD,1.2,54,7.1,80.7,20.7,3.7,NA,6676.2,7.7,4.77,91.04,2017-08-18,2017-08-23T20:15:00Z
2017-08-23T19:30:00Z,SD,1.32,60,7.1,80.5,20.7,3.7,NA,6763,7.7,4.54,87.83,2017-08-18,2017-08-23T20:30:00Z
2017-08-23T19:45:00Z,SD,1.45,92,7.1,81.1,20.8,3.8,NA,6858.8,7.7,4.7,76.58,2017-08-18,2017-08-23T20:45:00Z
2017-08-23T20:00:00Z,SD,1.57,108,7.1,80.9,20.7,3.9,NA,7003.6,7.7,4.58,70.71,2017-08-18,2017-08-23T21:00:00Z
2017-08-23T20:15:00Z,SD,1.68,129,7.1,81,20.8,4,NA,7188.7,7.7,4.46,64.39,2017-08-18,2017-08-23T21:15:00Z
2017-08-23T20:30:00Z,SD,1.79,128,7.1,81.8,20.9,4.1,NA,7420.8,7.7,4.33,60.16,2017-08-18,2017-08-23T21:30:00Z
2017-08-23T20:45:00Z,SD,1.88,135,7.2,82.5,21,4.2,NA,7627.4,7.7,4.32,57.52,2017-08-18,2017-08-23T21:45:00Z
2017-08-23T21:00:00Z,SD,1.96,121,7.2,83.1,21.1,4.3,NA,7800,7.7,4.3,57.81,2017-08-18,2017-08-23T22:00:00Z
2017-08-23T21:15:00Z,SD,2.03,119,7.2,83.2,21.2,4.4,NA,7941.2,7.6,4.1,57.06,2017-08-18,2017-08-23T22:15:00Z
2017-08-23T21:30:00Z,SD,2.08,120,7.2,83.5,21.2,4.5,NA,8055.1,7.6,4.05,58.81,2017-08-18,2017-08-23T22:30:00Z
2017-08-23T21:45:00Z,SD,2.13,95,7.2,83.9,21.3,4.5,NA,8160,7.6,3.94,58.9,2017-08-18,2017-08-23T22:45:00Z
2017-08-23T22:00:00Z,SD,2.17,109,7.3,84.3,21.3,4.6,NA,8321.6,7.6,4.08,61.59,2017-08-18,2017-08-23T23:00:00Z
2017-08-23T22:15:00Z,SD,2.19,80,7.2,84.2,21.4,4.6,NA,8334.5,7.6,3.93,59.91,2017-08-18,2017-08-23T23:15:00Z
2017-08-23T22:30:00Z,SD,2.21,65,7.3,84.4,21.4,4.7,NA,8447.1,7.6,3.88,60.49,2017-08-18,2017-08-23T23:30:00Z
2017-08-23T22:45:00Z,SD,2.22,48,7.2,84.3,21.4,4.8,NA,8537.9,7.6,3.92,62.16,2017-08-18,2017-08-23T23:45:00Z
2017-08-23T23:00:00Z,SD,2.22,34,7.2,83.5,21.4,4.8,NA,8559,7.6,3.57,62.89,2017-08-18,2017-08-24T00:00:00Z
2017-08-23T23:15:00Z,SD,2.22,34,7.1,82.4,21.4,4.8,NA,8602.2,7.6,3.69,63.54,2017-08-18,2017-08-24T00:15:00Z
2017-08-23T23:30:00Z,SD,2.21,41,7.2,83.5,21.4,4.8,NA,8652.1,7.6,3.7,60.32,2017-08-18,2017-08-24T00:30:00Z
2017-08-23T23:45:00Z,SD,2.19,38,7.2,83.7,21.4,4.8,NA,8527.1,7.6,3.46,65.05,2017-08-18,2017-08-24T00:45:00Z
2017-08-24T00:00:00Z,SD,2.15,33,7.1,83,21.4,4.7,NA,8454.7,7.6,3.78,65.53,2017-08-18,2017-08-24T01:00:00Z
2017-08-24T00:15:00Z,SD,2.12,36,7.1,82.1,21.4,4.6,NA,8304.7,7.6,3.71,69.06,2017-08-18,2017-08-24T01:15:00Z
2017-08-24T00:30:00Z,SD,2.07,35,7.2,83.9,21.6,4.4,NA,7940.2,7.7,4.18,74.62,2017-08-18,2017-08-24T01:30:00Z
2017-08-24T00:45:00Z,SD,2.01,34,7.3,84.5,21.6,4.3,NA,7685.9,7.7,4.56,80.35,2017-08-18,2017-08-24T01:45:00Z
2017-08-24T01:00:00Z,SD,1.94,39,7.3,84.7,21.6,4.2,NA,7535.8,7.7,4.67,80.24,2017-08-18,2017-08-24T02:00:00Z
2017-08-24T01:15:00Z,SD,1.87,39,7.3,84.5,21.6,4.1,NA,7462.3,7.7,4.52,82.91,2017-08-18,2017-08-24T02:15:00Z
2017-08-24T01:30:00Z,SD,1.78,44,7.3,84.4,21.6,4.1,NA,7377.5,7.7,4.54,83.26,2017-08-18,2017-08-24T02:30:00Z
2017-08-24T01:45:00Z,SD,1.69,43,7.2,83.4,21.5,4.1,NA,7377.2,7.7,4.36,82.33,2017-08-18,2017-08-24T02:45:00Z
2017-08-24T02:00:00Z,SD,1.59,47,7.1,82,21.4,4,NA,7314.9,7.7,4.43,82.71,2017-08-18,2017-08-24T03:00:00Z
2017-08-24T02:15:00Z,SD,1.5,51,7,80.9,21.3,4,NA,7239.3,7.7,4.74,83.98,2017-08-18,2017-08-24T03:15:00Z
2017-08-24T02:30:00Z,SD,1.42,45,7,80.4,21.4,3.9,NA,7104.5,7.7,4.89,86.84,2017-08-18,2017-08-24T03:30:00Z
2017-08-24T02:45:00Z,SD,1.34,43,6.9,80.1,21.4,3.8,NA,6995,7.7,5.29,89.67,2017-08-18,2017-08-24T03:45:00Z
2017-08-24T03:00:00Z,SD,1.27,44,6.9,80.1,21.5,3.8,NA,6907.6,7.7,5.85,91.58,2017-08-18,2017-08-24T04:00:00Z
2017-08-24T03:15:00Z,SD,1.21,43,6.9,80.3,21.5,3.8,NA,6838.1,7.7,6.18,93.29,2017-08-18,2017-08-24T04:15:00Z
2017-08-24T03:30:00Z,SD,1.15,41,6.9,80.1,21.6,3.7,NA,6791.8,7.7,6.4,94.57,2017-08-18,2017-08-24T04:30:00Z
2017-08-24T03:45:00Z,SD,1.11,42,6.9,79.6,21.6,3.7,NA,6745,7.7,7.06,95.33,2017-08-18,2017-08-24T04:45:00Z
2017-08-24T04:00:00Z,SD,1.07,36,6.8,79,21.6,3.7,NA,6713.7,7.7,7.51,97.42,2017-08-18,2017-08-24T05:00:00Z
2017-08-24T04:15:00Z,SD,1.05,40,6.8,78.3,21.5,3.7,NA,6696.4,7.7,7.41,98.28,2017-08-18,2017-08-24T05:15:00Z
2017-08-24T04:30:00Z,SD,1.03,36,6.7,77.8,21.5,3.7,NA,6689.6,7.7,8.07,99.56,2017-08-18,2017-08-24T05:30:00Z
2017-08-24T04:45:00Z,SD,1.02,38,6.7,77.9,21.4,3.7,NA,6688.2,7.7,8.29,98.86,2017-08-18,2017-08-24T05:45:00Z
2017-08-24T05:00:00Z,SD,1.02,38,6.7,76.8,21.4,3.7,NA,6685.5,7.7,8.51,99.9,2017-08-18,2017-08-24T06:00:00Z
2017-08-24T05:15:00Z,SD,1.01,31,6.6,76.4,21.4,3.7,NA,6683.9,7.7,6.71,99.78,2017-08-18,2017-08-24T06:15:00Z
2017-08-24T05:30:00Z,SD,1.03,36,6.7,77.2,21.3,3.7,NA,6685.3,7.7,7.49,100.46,2017-08-18,2017-08-24T06:30:00Z
2017-08-24T05:45:00Z,SD,1.04,38,6.8,78,21.2,3.7,NA,6690.6,7.7,7.13,99.94,2017-08-18,2017-08-24T06:45:00Z
2017-08-24T06:00:00Z,SD,1.08,33,7,80.7,21,3.6,NA,6637.1,7.7,5.38,101.96,2017-08-18,2017-08-24T07:00:00Z
2017-08-24T06:15:00Z,SD,1.12,35,7.1,81.5,20.9,3.7,NA,6664.1,7.7,4.77,100.79,2017-08-18,2017-08-24T07:15:00Z
2017-08-24T06:30:00Z,SD,1.19,36,7.2,81.8,21,3.7,NA,6676.5,7.7,4.67,99.96,2017-08-18,2017-08-24T07:30:00Z
2017-08-24T06:45:00Z,SD,1.28,36,7.2,82,20.9,3.7,NA,6714.5,7.8,4.67,99.11,2017-08-18,2017-08-24T07:45:00Z
2017-08-24T07:00:00Z,SD,1.37,33,7.2,82.3,20.8,3.7,NA,6792.9,7.7,4.63,97.9,2017-08-18,2017-08-24T08:00:00Z
2017-08-24T07:15:00Z,SD,1.48,46,7.2,82.5,20.8,3.8,NA,6935,7.7,4.48,90.52,2017-08-18,2017-08-24T08:15:00Z
2017-08-24T07:30:00Z,SD,1.58,54,7.2,82.4,20.9,4,NA,7171.8,7.7,4.19,81.88,2017-08-18,2017-08-24T08:30:00Z
2017-08-24T07:45:00Z,SD,1.68,80,7.2,82.7,20.8,4.1,NA,7341.6,7.7,4.19,73.12,2017-08-18,2017-08-24T08:45:00Z
2017-08-24T08:00:00Z,SD,1.78,89,7.2,83,20.9,4.2,NA,7534.1,7.7,4.17,67.55,2017-08-18,2017-08-24T09:00:00Z
2017-08-24T08:15:00Z,SD,1.89,90,7.2,83.1,21,4.3,NA,7681.4,7.7,4.14,63.99,2017-08-18,2017-08-24T09:15:00Z
2017-08-24T08:30:00Z,SD,1.97,102,7.2,83.2,21,4.3,NA,7832.3,7.7,4.3,61.76,2017-08-18,2017-08-24T09:30:00Z
2017-08-24T08:45:00Z,SD,2.05,104,7.2,83.4,21.1,4.4,NA,7984.1,7.7,4.45,59,2017-08-18,2017-08-24T09:45:00Z
2017-08-24T09:00:00Z,SD,2.11,103,7.2,83.6,21.1,4.5,NA,8114.4,7.6,4.23,57.07,2017-08-18,2017-08-24T10:00:00Z
2017-08-24T09:15:00Z,SD,2.17,102,7.3,83.7,21,4.6,NA,8195.4,7.6,4.08,58.41,2017-08-18,2017-08-24T10:15:00Z
2017-08-24T09:30:00Z,SD,2.21,127,7.3,83.9,21,4.7,NA,8368.9,7.6,4,59.33,2017-08-18,2017-08-24T10:30:00Z
2017-08-24T09:45:00Z,SD,2.25,68,7.3,83.8,21,4.7,NA,8394.3,7.6,3.87,59.74,2017-08-18,2017-08-24T10:45:00Z
2017-08-24T10:00:00Z,SD,2.27,62,7.3,84.1,21,4.8,NA,8537.4,7.6,3.72,61.59,2017-08-18,2017-08-24T11:00:00Z
2017-08-24T10:15:00Z,SD,2.29,48,7.3,84.3,21,4.8,NA,8640.4,7.6,3.66,60.68,2017-08-18,2017-08-24T11:15:00Z
2017-08-24T10:30:00Z,SD,2.3,45,7.3,84.4,21,4.9,NA,8702.2,7.6,3.72,59.63,2017-08-18,2017-08-24T11:30:00Z
2017-08-24T10:45:00Z,SD,2.3,36,7.2,83.3,21,4.9,NA,8687.7,7.6,3.3,63.23,2017-08-18,2017-08-24T11:45:00Z
2017-08-24T11:00:00Z,SD,2.29,31,7.2,83.3,21,4.9,NA,8735.5,7.6,3.18,63.09,2017-08-18,2017-08-24T12:00:00Z
2017-08-24T11:15:00Z,SD,2.28,30,7.1,81.8,21,4.9,NA,8727.2,7.6,3.45,63.19,2017-08-18,2017-08-24T12:15:00Z
2017-08-24T11:30:00Z,SD,2.26,31,7.2,82.9,20.9,4.8,NA,8540.4,7.6,3.73,67.31,2017-08-18,2017-08-24T12:30:00Z
