datetime,Depth,Turb,DO_mgl,DO_pct,Temp,SpCond,Sal,pH,Deployment,CondmS/cm,datetime_DLS,SiteName,ChlorophyllugL,fDOMQSU
2017-06-10T17:15:00Z,0.94,125,5,54,18.8,2.61,1.4,7.6,NA,NA,2017-06-10T18:15:00Z,FM,NA,NA
2017-06-10T17:30:00Z,0.95,120,4.8,51.5,18.9,2.61,1.4,7.6,NA,NA,2017-06-10T18:30:00Z,FM,NA,NA
2017-06-10T17:45:00Z,0.99,132,5.6,61,19.2,2.47,1.3,7.6,NA,NA,2017-06-10T18:45:00Z,FM,NA,NA
2017-06-10T18:00:00Z,1.05,117,6.1,66.4,19.3,2.3,1.2,7.6,NA,NA,2017-06-10T19:00:00Z,FM,NA,NA
2017-06-10T18:15:00Z,1.13,136,6.2,68.2,19.6,2.21,1.1,7.7,NA,NA,2017-06-10T19:15:00Z,FM,NA,NA
2017-06-10T18:30:00Z,1.23,150,6.4,70.8,19.8,1.95,1,7.8,NA,NA,2017-06-10T19:30:00Z,FM,NA,NA
2017-06-10T18:45:00Z,1.33,130,6.6,72.7,19.8,1.89,1,7.9,NA,NA,2017-06-10T19:45:00Z,FM,NA,NA
2017-06-10T19:00:00Z,1.42,132,6.7,74.2,19.9,1.86,1,7.9,NA,NA,2017-06-10T20:00:00Z,FM,NA,NA
2017-06-10T19:15:00Z,1.53,130,6.8,74.9,19.9,1.84,0.9,7.9,NA,NA,2017-06-10T20:15:00Z,FM,NA,NA
2017-06-10T19:30:00Z,1.64,132,6.9,76.1,19.9,1.81,0.9,7.9,NA,NA,2017-06-10T20:30:00Z,FM,NA,NA
2017-06-10T19:45:00Z,1.75,132,6.4,71,19.9,2.09,1.1,7.8,NA,NA,2017-06-10T20:45:00Z,FM,NA,NA
2017-06-10T20:00:00Z,1.85,126,6.1,68,20.6,2.24,1.2,7.7,NA,NA,2017-06-10T21:00:00Z,FM,NA,NA
2017-06-10T20:15:00Z,1.94,141,6.2,68.9,20.3,1.93,1,7.7,NA,NA,2017-06-10T21:15:00Z,FM,NA,NA
2017-06-10T20:30:00Z,2.03,160,6.1,67.4,20.4,1.85,0.9,7.6,NA,NA,2017-06-10T21:30:00Z,FM,NA,NA
2017-06-10T20:45:00Z,2.12,155,6.2,68.6,20.4,1.67,0.9,7.5,NA,NA,2017-06-10T21:45:00Z,FM,NA,NA
2017-06-10T21:00:00Z,2.19,142,6.3,69.3,20.2,1.51,0.8,7.5,NA,NA,2017-06-10T22:00:00Z,FM,NA,NA
2017-06-10T21:15:00Z,2.27,140,6.3,70,20.1,1.35,0.7,7.4,NA,NA,2017-06-10T22:15:00Z,FM,NA,NA
2017-06-10T21:30:00Z,2.33,146,6.3,69.8,20.1,1.28,0.6,7.4,NA,NA,2017-06-10T22:30:00Z,FM,NA,NA
2017-06-10T21:45:00Z,2.37,139,6,66.7,20.1,1.24,0.6,7.3,NA,NA,2017-06-10T22:45:00Z,FM,NA,NA
2017-06-10T22:00:00Z,2.41,136,5.5,60.6,20.1,1.21,0.6,7.3,NA,NA,2017-06-10T23:00:00Z,FM,NA,NA
2017-06-10T22:15:00Z,2.43,129,5.1,56.6,20.1,1.2,0.6,7.3,NA,NA,2017-06-10T23:15:00Z,FM,NA,NA
2017-06-10T22:30:00Z,2.45,161,4.4,48.6,20.2,1.19,0.6,7.3,NA,NA,2017-06-10T23:30:00Z,FM,NA,NA
2017-06-10T22:45:00Z,2.45,147,4.1,45,20.2,1.2,0.6,7.3,NA,NA,2017-06-10T23:45:00Z,FM,NA,NA
2017-06-10T23:00:00Z,2.45,131,5.5,60.8,20.3,1.21,0.6,7.3,NA,NA,2017-06-11T00:00:00Z,FM,NA,NA
2017-06-10T23:15:00Z,2.44,120,6.6,72.8,20.3,1.22,0.6,7.3,NA,NA,2017-06-11T00:15:00Z,FM,NA,NA
2017-06-10T23:30:00Z,2.42,133,6.7,74.4,20.3,1.22,0.6,7.4,NA,NA,2017-06-11T00:30:00Z,FM,NA,NA
2017-06-10T23:45:00Z,2.4,125,6.8,75.7,20.3,1.23,0.6,7.4,NA,NA,2017-06-11T00:45:00Z,FM,NA,NA
2017-06-11T00:00:00Z,2.37,128,6.9,76.2,20.3,1.25,0.6,7.4,NA,NA,2017-06-11T01:00:00Z,FM,NA,NA
2017-06-11T00:15:00Z,2.34,122,6.9,76.5,20.3,1.32,0.7,7.4,NA,NA,2017-06-11T01:15:00Z,FM,NA,NA
2017-06-11T00:30:00Z,2.29,124,6.8,76.1,20.4,1.42,0.7,7.4,NA,NA,2017-06-11T01:30:00Z,FM,NA,NA
2017-06-11T00:45:00Z,2.24,128,6.8,75.8,20.5,1.52,0.8,7.5,NA,NA,2017-06-11T01:45:00Z,FM,NA,NA
2017-06-11T01:00:00Z,2.19,124,6.8,75.6,20.6,1.63,0.8,7.5,NA,NA,2017-06-11T02:00:00Z,FM,NA,NA
2017-06-11T01:15:00Z,2.13,121,6.7,74.4,20.6,1.71,0.9,7.6,NA,NA,2017-06-11T02:15:00Z,FM,NA,NA
2017-06-11T01:30:00Z,2.07,123,6.6,74.1,20.6,1.81,0.9,7.6,NA,NA,2017-06-11T02:30:00Z,FM,NA,NA
2017-06-11T01:45:00Z,2.01,119,6.7,75,20.6,1.93,1,7.7,NA,NA,2017-06-11T02:45:00Z,FM,NA,NA
2017-06-11T02:00:00Z,1.95,119,6.7,74.9,20.6,1.97,1,7.7,NA,NA,2017-06-11T03:00:00Z,FM,NA,NA
2017-06-11T02:15:00Z,1.89,117,6.7,74.6,20.5,2,1,7.7,NA,NA,2017-06-11T03:15:00Z,FM,NA,NA
2017-06-11T02:30:00Z,1.84,117,6.6,74,20.5,1.99,1,7.7,NA,NA,2017-06-11T03:30:00Z,FM,NA,NA
2017-06-11T02:45:00Z,1.8,117,6.6,73.2,20.4,1.98,1,7.7,NA,NA,2017-06-11T03:45:00Z,FM,NA,NA
2017-06-11T03:00:00Z,1.77,113,6.3,70.5,20.3,1.97,1,7.7,NA,NA,2017-06-11T04:00:00Z,FM,NA,NA
2017-06-11T03:15:00Z,1.73,114,6.4,71.4,20.2,1.96,1,7.7,NA,NA,2017-06-11T04:15:00Z,FM,NA,NA
2017-06-11T03:30:00Z,1.72,122,5.9,65.3,20.2,1.96,1,7.7,NA,NA,2017-06-11T04:30:00Z,FM,NA,NA
2017-06-11T03:45:00Z,1.72,137,5.6,62.1,20.1,1.96,1,7.7,NA,NA,2017-06-11T04:45:00Z,FM,NA,NA
2017-06-11T04:00:00Z,1.74,139,4.3,47.4,20.1,1.96,1,7.6,NA,NA,2017-06-11T05:00:00Z,FM,NA,NA
2017-06-11T04:15:00Z,1.77,116,6.4,71,19.9,1.78,0.9,7.6,NA,NA,2017-06-11T05:15:00Z,FM,NA,NA
2017-06-11T04:30:00Z,1.79,115,6.3,69,19.8,1.77,0.9,7.6,NA,NA,2017-06-11T05:30:00Z,FM,NA,NA
2017-06-11T04:45:00Z,1.83,113,6.4,70.2,19.8,1.8,0.9,7.6,NA,NA,2017-06-11T05:45:00Z,FM,NA,NA
2017-06-11T05:00:00Z,1.89,118,6.7,73.5,19.8,1.84,0.9,7.7,NA,NA,2017-06-11T06:00:00Z,FM,NA,NA
2017-06-11T05:15:00Z,1.95,117,6.8,75,19.6,1.77,0.9,7.7,NA,NA,2017-06-11T06:15:00Z,FM,NA,NA
2017-06-11T05:30:00Z,2.01,120,7,76.4,19.6,1.73,0.9,7.7,NA,NA,2017-06-11T06:30:00Z,FM,NA,NA
2017-06-11T05:45:00Z,2.08,117,6.8,75,19.6,1.75,0.9,7.7,NA,NA,2017-06-11T06:45:00Z,FM,NA,NA
2017-06-11T06:00:00Z,2.14,115,6.9,75.2,19.5,1.77,0.9,7.7,NA,NA,2017-06-11T07:00:00Z,FM,NA,NA
2017-06-11T06:15:00Z,2.21,120,7.1,77.6,19.4,1.67,0.9,7.7,NA,NA,2017-06-11T07:15:00Z,FM,NA,NA
2017-06-11T06:30:00Z,2.28,125,7.3,79.3,19.5,1.63,0.8,7.8,NA,NA,2017-06-11T07:30:00Z,FM,NA,NA
2017-06-11T06:45:00Z,2.35,124,7.2,78.9,19.5,1.65,0.8,7.8,NA,NA,2017-06-11T07:45:00Z,FM,NA,NA
2017-06-11T07:00:00Z,2.41,121,6.9,75.5,19.5,1.72,0.9,7.7,NA,NA,2017-06-11T08:00:00Z,FM,NA,NA
2017-06-11T07:15:00Z,2.46,118,6.6,71.8,19.3,1.58,0.8,7.6,NA,NA,2017-06-11T08:15:00Z,FM,NA,NA
2017-06-11T07:30:00Z,2.52,116,6.7,73.2,19.2,1.41,0.7,7.5,NA,NA,2017-06-11T08:30:00Z,FM,NA,NA
2017-06-11T07:45:00Z,2.57,128,7.4,80.5,19.4,1.51,0.8,7.7,NA,NA,2017-06-11T08:45:00Z,FM,NA,NA
2017-06-11T08:00:00Z,2.61,129,7.4,81.3,19.4,1.49,0.8,7.8,NA,NA,2017-06-11T09:00:00Z,FM,NA,NA
2017-06-11T08:15:00Z,2.65,129,7.5,81.4,19.5,1.45,0.7,7.8,NA,NA,2017-06-11T09:15:00Z,FM,NA,NA
2017-06-11T08:30:00Z,2.67,135,7.6,82.7,19.5,1.37,0.7,7.8,NA,NA,2017-06-11T09:30:00Z,FM,NA,NA
2017-06-11T08:45:00Z,2.7,137,7.7,83.9,19.6,1.27,0.6,7.8,NA,NA,2017-06-11T09:45:00Z,FM,NA,NA
2017-06-11T09:00:00Z,2.71,141,7.8,84.8,19.5,1.19,0.6,7.8,NA,NA,2017-06-11T10:00:00Z,FM,NA,NA
2017-06-11T09:15:00Z,2.72,140,7.8,85.1,19.5,1.14,0.6,7.7,NA,NA,2017-06-11T10:15:00Z,FM,NA,NA
2017-06-11T09:30:00Z,2.73,139,7.8,85.2,19.5,1.1,0.6,7.7,NA,NA,2017-06-11T10:30:00Z,FM,NA,NA
2017-06-11T09:45:00Z,2.73,132,7.7,83.7,19.5,1.09,0.5,7.7,NA,NA,2017-06-11T10:45:00Z,FM,NA,NA
2017-06-11T10:00:00Z,2.72,135,6.6,72.2,19.5,1.1,0.6,7.6,NA,NA,2017-06-11T11:00:00Z,FM,NA,NA
2017-06-11T10:15:00Z,2.7,151,7.7,83.6,19.4,1.15,0.6,7.7,NA,NA,2017-06-11T11:15:00Z,FM,NA,NA
2017-06-11T10:30:00Z,2.67,147,7.7,83.6,19.3,1.18,0.6,7.7,NA,NA,2017-06-11T11:30:00Z,FM,NA,NA
2017-06-11T10:45:00Z,2.63,149,7.6,83.1,19.3,1.25,0.6,7.7,NA,NA,2017-06-11T11:45:00Z,FM,NA,NA
2017-06-11T11:00:00Z,2.58,151,7.5,80.7,19.1,1.35,0.7,7.7,NA,NA,2017-06-11T12:00:00Z,FM,NA,NA
2017-06-11T11:15:00Z,2.52,145,7.3,78.6,18.9,1.43,0.7,7.7,NA,NA,2017-06-11T12:15:00Z,FM,NA,NA
2017-06-11T11:30:00Z,2.44,142,7.1,76.6,18.8,1.48,0.7,7.7,NA,NA,2017-06-11T12:30:00Z,FM,NA,NA
2017-06-11T11:45:00Z,2.37,136,6.9,74.7,18.7,1.53,0.8,7.7,NA,NA,2017-06-11T12:45:00Z,FM,NA,NA
2017-06-11T12:00:00Z,2.28,130,6.9,73.6,18.6,1.6,0.8,7.7,NA,NA,2017-06-11T13:00:00Z,FM,NA,NA
2017-06-11T12:15:00Z,2.19,132,6.8,72.7,18.5,1.65,0.8,7.7,NA,NA,2017-06-11T13:15:00Z,FM,NA,NA
2017-06-11T12:30:00Z,2.11,130,6.7,71.4,18.3,1.69,0.9,7.7,NA,NA,2017-06-11T13:30:00Z,FM,NA,NA
2017-06-11T12:45:00Z,2.01,128,6.6,70.5,18.3,1.73,0.9,7.7,NA,NA,2017-06-11T13:45:00Z,FM,NA,NA
2017-06-11T13:00:00Z,1.93,129,6.5,69.5,18.2,1.77,0.9,7.7,NA,NA,2017-06-11T14:00:00Z,FM,NA,NA
2017-06-11T13:15:00Z,1.84,128,6.4,68.4,18.1,1.81,0.9,7.7,NA,NA,2017-06-11T14:15:00Z,FM,NA,NA
2017-06-11T13:30:00Z,1.77,127,6.4,67.6,18.1,1.85,0.9,7.7,NA,NA,2017-06-11T14:30:00Z,FM,NA,NA
2017-06-11T13:45:00Z,1.68,130,6.2,66.3,18,1.89,1,7.7,NA,NA,2017-06-11T14:45:00Z,FM,NA,NA
2017-06-11T14:00:00Z,1.61,128,6.1,65.2,18,1.93,1,7.7,NA,NA,2017-06-11T15:00:00Z,FM,NA,NA
2017-06-11T14:15:00Z,1.54,129,6.1,64.4,17.9,1.98,1,7.7,NA,NA,2017-06-11T15:15:00Z,FM,NA,NA
2017-06-11T14:30:00Z,1.48,134,6,63.3,17.9,2.03,1,7.7,NA,NA,2017-06-11T15:30:00Z,FM,NA,NA
2017-06-11T14:45:00Z,1.42,132,5.9,62.9,17.9,2.07,1.1,7.7,NA,NA,2017-06-11T15:45:00Z,FM,NA,NA
2017-06-11T15:00:00Z,1.35,130,5.9,62,17.9,2.13,1.1,7.7,NA,NA,2017-06-11T16:00:00Z,FM,NA,NA
2017-06-11T15:15:00Z,1.3,128,5.8,62,17.9,2.17,1.1,7.6,NA,NA,2017-06-11T16:15:00Z,FM,NA,NA
2017-06-11T15:30:00Z,1.25,124,5.8,61,17.9,2.24,1.2,7.6,NA,NA,2017-06-11T16:30:00Z,FM,NA,NA
2017-06-11T15:45:00Z,1.2,119,5.7,60.3,18,2.29,1.2,7.6,NA,NA,2017-06-11T16:45:00Z,FM,NA,NA
2017-06-11T16:00:00Z,1.16,116,5.7,60.4,18.1,2.33,1.2,7.6,NA,NA,2017-06-11T17:00:00Z,FM,NA,NA
2017-06-11T16:15:00Z,1.11,115,5.7,61.3,18.2,2.38,1.2,7.6,NA,NA,2017-06-11T17:15:00Z,FM,NA,NA
2017-06-11T16:30:00Z,1.08,114,5.6,59.4,18.2,2.43,1.3,7.6,NA,NA,2017-06-11T17:30:00Z,FM,NA,NA
2017-06-11T16:45:00Z,1.04,109,5.6,60,18.4,2.49,1.3,7.6,NA,NA,2017-06-11T17:45:00Z,FM,NA,NA
2017-06-11T17:00:00Z,1.01,108,5.5,59.4,18.5,2.51,1.3,7.6,NA,NA,2017-06-11T18:00:00Z,FM,NA,NA
2017-06-11T17:15:00Z,0.98,106,5.3,56.5,18.4,2.57,1.3,7.6,NA,NA,2017-06-11T18:15:00Z,FM,NA,NA
2017-06-11T17:30:00Z,0.96,105,5.4,58.7,18.8,2.6,1.4,7.6,NA,NA,2017-06-11T18:30:00Z,FM,NA,NA
2017-06-11T17:45:00Z,0.96,104,4.8,52.3,18.7,2.6,1.4,7.6,NA,NA,2017-06-11T18:45:00Z,FM,NA,NA
2017-06-11T18:00:00Z,0.96,110,3.5,37.6,18.6,2.6,1.4,7.5,NA,NA,2017-06-11T19:00:00Z,FM,NA,NA
2017-06-11T18:15:00Z,0.99,115,3.2,34.5,18.6,2.6,1.4,7.5,NA,NA,2017-06-11T19:15:00Z,FM,NA,NA
2017-06-11T18:30:00Z,1.04,114,6,67.3,20.3,2.23,1.2,7.6,NA,NA,2017-06-11T19:30:00Z,FM,NA,NA
2017-06-11T18:45:00Z,1.11,119,6,65.9,19.9,2.31,1.2,7.6,NA,NA,2017-06-11T19:45:00Z,FM,NA,NA
2017-06-11T19:00:00Z,1.2,114,5.9,65,19.7,2.17,1.1,7.7,NA,NA,2017-06-11T20:00:00Z,FM,NA,NA
2017-06-11T19:15:00Z,1.28,121,6.5,71.7,19.6,1.99,1,7.8,NA,NA,2017-06-11T20:15:00Z,FM,NA,NA
2017-06-11T19:30:00Z,1.38,128,6.9,75.8,19.7,1.87,1,7.9,NA,NA,2017-06-11T20:30:00Z,FM,NA,NA
2017-06-11T19:45:00Z,1.48,133,6.9,76.1,19.7,1.85,0.9,7.9,NA,NA,2017-06-11T20:45:00Z,FM,NA,NA
2017-06-11T20:00:00Z,1.58,134,7,77.2,19.8,1.81,0.9,7.9,NA,NA,2017-06-11T21:00:00Z,FM,NA,NA
2017-06-11T20:15:00Z,1.7,133,6.8,74.3,19.7,1.86,1,7.8,NA,NA,2017-06-11T21:15:00Z,FM,NA,NA
2017-06-11T20:30:00Z,1.81,127,6.4,70.1,19.8,2.02,1,7.8,NA,NA,2017-06-11T21:30:00Z,FM,NA,NA
2017-06-11T20:45:00Z,1.91,135,6.4,71,20,1.93,1,7.7,NA,NA,2017-06-11T21:45:00Z,FM,NA,NA
2017-06-11T21:00:00Z,2,134,6.6,73.8,20.6,1.86,1,7.7,NA,NA,2017-06-11T22:00:00Z,FM,NA,NA
2017-06-11T21:15:00Z,2.09,146,6.4,70.5,20.2,1.77,0.9,7.6,NA,NA,2017-06-11T22:15:00Z,FM,NA,NA
2017-06-11T21:30:00Z,2.17,148,6.4,70.8,19.8,1.55,0.8,7.5,NA,NA,2017-06-11T22:30:00Z,FM,NA,NA
2017-06-11T21:45:00Z,2.23,137,6.3,69,19.8,1.43,0.7,7.4,NA,NA,2017-06-11T22:45:00Z,FM,NA,NA
2017-06-11T22:00:00Z,2.29,131,6.5,70.9,19.8,1.32,0.7,7.4,NA,NA,2017-06-11T23:00:00Z,FM,NA,NA
2017-06-11T22:15:00Z,2.34,136,6.3,69.6,19.7,1.27,0.6,7.4,NA,NA,2017-06-11T23:15:00Z,FM,NA,NA
2017-06-11T22:30:00Z,2.38,126,6.1,66.4,19.7,1.24,0.6,7.4,NA,NA,2017-06-11T23:30:00Z,FM,NA,NA
2017-06-11T22:45:00Z,2.42,132,6.1,67.1,19.7,1.22,0.6,7.3,NA,NA,2017-06-11T23:45:00Z,FM,NA,NA
2017-06-11T23:00:00Z,2.44,133,6.5,70.8,19.6,1.2,0.6,7.3,NA,NA,2017-06-12T00:00:00Z,FM,NA,NA
2017-06-11T23:15:00Z,2.46,119,6.3,69,19.6,1.21,0.6,7.3,NA,NA,2017-06-12T00:15:00Z,FM,NA,NA
2017-06-11T23:30:00Z,2.45,130,5.5,59.7,19.7,1.22,0.6,7.3,NA,NA,2017-06-12T00:30:00Z,FM,NA,NA
2017-06-11T23:45:00Z,2.43,119,6.2,67.7,19.6,1.21,0.6,7.3,NA,NA,2017-06-12T00:45:00Z,FM,NA,NA
2017-06-12T00:00:00Z,2.42,130,5.4,59.3,19.5,1.21,0.6,7.3,NA,NA,2017-06-12T01:00:00Z,FM,NA,NA
2017-06-12T00:15:00Z,2.38,128,6.8,74.5,19.5,1.24,0.6,7.4,NA,NA,2017-06-12T01:15:00Z,FM,NA,NA
2017-06-12T00:30:00Z,2.34,121,6.7,73.7,19.6,1.32,0.7,7.4,NA,NA,2017-06-12T01:30:00Z,FM,NA,NA
2017-06-12T00:45:00Z,2.33,136,6,65.3,19.6,1.34,0.7,7.4,NA,NA,2017-06-12T01:45:00Z,FM,NA,NA
2017-06-12T01:00:00Z,2.3,119,6.3,68.6,19.6,1.35,0.7,7.4,NA,NA,2017-06-12T02:00:00Z,FM,NA,NA
2017-06-12T01:15:00Z,2.26,123,6.7,74,19.7,1.47,0.7,7.4,NA,NA,2017-06-12T02:15:00Z,FM,NA,NA
2017-06-12T01:30:00Z,2.19,127,6.6,72.9,19.8,1.57,0.8,7.5,NA,NA,2017-06-12T02:30:00Z,FM,NA,NA
2017-06-12T01:45:00Z,2.12,125,6.6,72.4,20,1.7,0.9,7.5,NA,NA,2017-06-12T02:45:00Z,FM,NA,NA
2017-06-12T02:00:00Z,2.05,123,6.5,72.1,20.2,1.82,0.9,7.6,NA,NA,2017-06-12T03:00:00Z,FM,NA,NA
2017-06-12T02:15:00Z,1.99,119,6.5,72.1,20.1,1.86,1,7.6,NA,NA,2017-06-12T03:15:00Z,FM,NA,NA
2017-06-12T02:30:00Z,1.93,111,6.4,70.5,20,1.86,1,7.6,NA,NA,2017-06-12T03:30:00Z,FM,NA,NA
2017-06-12T02:45:00Z,1.88,109,6.4,70.2,19.9,1.9,1,7.7,NA,NA,2017-06-12T03:45:00Z,FM,NA,NA
2017-06-12T03:00:00Z,1.83,115,6.5,71.3,19.9,1.92,1,7.7,NA,NA,2017-06-12T04:00:00Z,FM,NA,NA
2017-06-12T03:15:00Z,1.78,113,6.4,70.7,19.9,1.93,1,7.7,NA,NA,2017-06-12T04:15:00Z,FM,NA,NA
2017-06-12T03:30:00Z,1.74,107,6.4,70,19.8,1.92,1,7.7,NA,NA,2017-06-12T04:30:00Z,FM,NA,NA
2017-06-12T03:45:00Z,1.71,103,6.2,68.7,19.8,1.91,1,7.7,NA,NA,2017-06-12T04:45:00Z,FM,NA,NA
2017-06-12T04:00:00Z,1.69,128,5.5,60.4,19.8,1.91,1,7.7,NA,NA,2017-06-12T05:00:00Z,FM,NA,NA
2017-06-12T04:15:00Z,1.7,113,4.6,50.8,19.8,1.91,1,7.6,NA,NA,2017-06-12T05:15:00Z,FM,NA,NA
2017-06-12T04:30:00Z,1.71,122,4.7,51.9,19.7,1.84,0.9,7.6,NA,NA,2017-06-12T05:30:00Z,FM,NA,NA
2017-06-12T04:45:00Z,1.73,120,4.2,46.3,19.6,1.76,0.9,7.6,NA,NA,2017-06-12T05:45:00Z,FM,NA,NA
2017-06-12T05:00:00Z,1.75,118,4.2,45.7,19.6,1.76,0.9,7.5,NA,NA,2017-06-12T06:00:00Z,FM,NA,NA
2017-06-12T05:15:00Z,1.78,113,5.9,64.7,19.6,1.86,1,7.6,NA,NA,2017-06-12T06:15:00Z,FM,NA,NA
2017-06-12T05:30:00Z,1.83,112,6.1,66.7,19.6,1.88,1,7.7,NA,NA,2017-06-12T06:30:00Z,FM,NA,NA
2017-06-12T05:45:00Z,1.88,113,6.3,68.5,19.5,1.84,0.9,7.7,NA,NA,2017-06-12T06:45:00Z,FM,NA,NA
2017-06-12T06:00:00Z,1.93,111,6.2,67.9,19.5,1.86,1,7.7,NA,NA,2017-06-12T07:00:00Z,FM,NA,NA
2017-06-12T06:15:00Z,1.99,113,6.3,68.5,19.5,1.8,0.9,7.6,NA,NA,2017-06-12T07:15:00Z,FM,NA,NA
2017-06-12T06:30:00Z,2.05,112,6.2,68.1,19.4,1.73,0.9,7.6,NA,NA,2017-06-12T07:30:00Z,FM,NA,NA
2017-06-12T06:45:00Z,2.11,114,6.3,68.6,19.4,1.67,0.9,7.6,NA,NA,2017-06-12T07:45:00Z,FM,NA,NA
2017-06-12T07:00:00Z,2.16,114,6.4,69.2,19.3,1.65,0.8,7.6,NA,NA,2017-06-12T08:00:00Z,FM,NA,NA
2017-06-12T07:15:00Z,2.23,116,6.3,68.7,19.2,1.57,0.8,7.5,NA,NA,2017-06-12T08:15:00Z,FM,NA,NA
2017-06-12T07:30:00Z,2.29,116,6.5,70.7,19.1,1.51,0.8,7.6,NA,NA,2017-06-12T08:30:00Z,FM,NA,NA
2017-06-12T07:45:00Z,2.35,117,6.6,72,19,1.48,0.8,7.6,NA,NA,2017-06-12T08:45:00Z,FM,NA,NA
2017-06-12T08:00:00Z,2.41,117,6.6,71.2,19,1.45,0.7,7.6,NA,NA,2017-06-12T09:00:00Z,FM,NA,NA
2017-06-12T08:15:00Z,2.45,125,6.3,67.6,19,1.37,0.7,7.5,NA,NA,2017-06-12T09:15:00Z,FM,NA,NA
2017-06-12T08:30:00Z,2.5,113,6.2,67.4,18.9,1.32,0.7,7.5,NA,NA,2017-06-12T09:30:00Z,FM,NA,NA
2017-06-12T08:45:00Z,2.53,109,6.4,68.8,18.9,1.26,0.6,7.4,NA,NA,2017-06-12T09:45:00Z,FM,NA,NA
2017-06-12T09:00:00Z,2.57,112,6.4,68.9,18.9,1.27,0.6,7.4,NA,NA,2017-06-12T10:00:00Z,FM,NA,NA
2017-06-12T09:15:00Z,2.59,113,6.4,69.5,18.9,1.35,0.7,7.4,NA,NA,2017-06-12T10:15:00Z,FM,NA,NA
2017-06-12T09:30:00Z,2.61,116,6.5,70,19,1.43,0.7,7.5,NA,NA,2017-06-12T10:30:00Z,FM,NA,NA
2017-06-12T09:45:00Z,2.62,126,6.9,74.5,19.1,1.47,0.7,7.6,NA,NA,2017-06-12T10:45:00Z,FM,NA,NA
2017-06-12T10:00:00Z,2.62,132,6.3,68.4,19.1,1.47,0.7,7.6,NA,NA,2017-06-12T11:00:00Z,FM,NA,NA
2017-06-12T10:15:00Z,2.61,132,6.1,66,19.1,1.46,0.7,7.6,NA,NA,2017-06-12T11:15:00Z,FM,NA,NA
2017-06-12T10:30:00Z,2.59,122,6.8,73.3,19,1.44,0.7,7.7,NA,NA,2017-06-12T11:30:00Z,FM,NA,NA
2017-06-12T10:45:00Z,2.57,117,6.5,70.4,18.8,1.31,0.7,7.5,NA,NA,2017-06-12T11:45:00Z,FM,NA,NA
2017-06-12T11:00:00Z,2.53,119,6.4,68.7,18.6,1.28,0.6,7.4,NA,NA,2017-06-12T12:00:00Z,FM,NA,NA
2017-06-12T11:15:00Z,2.49,112,6.4,68.3,18.6,1.31,0.7,7.4,NA,NA,2017-06-12T12:15:00Z,FM,NA,NA
2017-06-12T11:30:00Z,2.45,119,6.4,68.2,18.5,1.35,0.7,7.4,NA,NA,2017-06-12T12:30:00Z,FM,NA,NA
2017-06-12T11:45:00Z,2.39,123,6.5,69.5,18.6,1.45,0.7,7.5,NA,NA,2017-06-12T12:45:00Z,FM,NA,NA
2017-06-12T12:00:00Z,2.33,122,6.4,68.6,18.6,1.51,0.8,7.5,NA,NA,2017-06-12T13:00:00Z,FM,NA,NA
2017-06-12T12:15:00Z,2.25,122,6.3,67.4,18.6,1.57,0.8,7.6,NA,NA,2017-06-12T13:15:00Z,FM,NA,NA
2017-06-12T12:30:00Z,2.18,123,6.2,66,18.6,1.63,0.8,7.6,NA,NA,2017-06-12T13:30:00Z,FM,NA,NA
2017-06-12T12:45:00Z,2.09,121,6,64.7,18.6,1.7,0.9,7.6,NA,NA,2017-06-12T13:45:00Z,FM,NA,NA
2017-06-12T13:00:00Z,2.01,118,6,64.2,18.6,1.77,0.9,7.6,NA,NA,2017-06-12T14:00:00Z,FM,NA,NA
2017-06-12T13:15:00Z,1.93,121,5.9,63.3,18.6,1.81,0.9,7.6,NA,NA,2017-06-12T14:15:00Z,FM,NA,NA
2017-06-12T13:30:00Z,1.85,121,5.8,62.2,18.6,1.84,0.9,7.6,NA,NA,2017-06-12T14:30:00Z,FM,NA,NA
2017-06-12T13:45:00Z,1.77,127,5.8,61.9,18.6,1.88,1,7.6,NA,NA,2017-06-12T14:45:00Z,FM,NA,NA
2017-06-12T14:00:00Z,1.7,128,5.7,60.9,18.6,1.91,1,7.7,NA,NA,2017-06-12T15:00:00Z,FM,NA,NA
2017-06-12T14:15:00Z,1.62,129,5.6,59.9,18.7,1.95,1,7.7,NA,NA,2017-06-12T15:15:00Z,FM,NA,NA
2017-06-12T14:30:00Z,1.55,139,5.5,59.2,18.7,1.97,1,7.7,NA,NA,2017-06-12T15:30:00Z,FM,NA,NA
2017-06-12T14:45:00Z,1.49,140,5.4,57.8,18.7,2.03,1,7.7,NA,NA,2017-06-12T15:45:00Z,FM,NA,NA
2017-06-12T15:00:00Z,1.43,130,5.2,56.6,18.8,2.08,1.1,7.7,NA,NA,2017-06-12T16:00:00Z,FM,NA,NA
2017-06-12T15:15:00Z,1.37,136,5.2,56.1,18.8,2.13,1.1,7.7,NA,NA,2017-06-12T16:15:00Z,FM,NA,NA
2017-06-12T15:30:00Z,1.31,139,5.1,55,18.9,2.19,1.1,7.6,NA,NA,2017-06-12T16:30:00Z,FM,NA,NA
2017-06-12T15:45:00Z,1.24,142,5,53.9,19,2.25,1.2,7.6,NA,NA,2017-06-12T16:45:00Z,FM,NA,NA
2017-06-12T16:00:00Z,1.17,135,5,54,19.2,2.3,1.2,7.6,NA,NA,2017-06-12T17:00:00Z,FM,NA,NA
