datetime,SiteName,Depth,Turb,DO_mgl,DO_pct,Temp,CondmS/cm,SpCond,Sal,pH,ChlorophyllugL,fDOMQSU,Deployment,datetime_DLS
2017-06-10T17:00:00Z,HL,0.56,46,5.1,55.8,19.1,2.14,2.41,1.2,7.6,6.81,101.2,2017-06-08,2017-06-10T18:00:00Z
2017-06-10T17:15:00Z,HL,0.55,44,5.1,55.6,19.1,2.15,2.42,1.2,7.6,6.63,105.11,2017-06-08,2017-06-10T18:15:00Z
2017-06-10T17:30:00Z,HL,0.55,43,5.1,55.8,19.2,2.15,2.42,1.2,7.6,6.83,103.73,2017-06-08,2017-06-10T18:30:00Z
2017-06-10T17:45:00Z,HL,0.57,40,5.2,56.4,19.4,2.17,2.43,1.2,7.6,6.6,104.65,2017-06-08,2017-06-10T18:45:00Z
2017-06-10T18:00:00Z,HL,0.62,38,5.2,56.9,19.4,2.17,2.43,1.2,7.6,6.29,106.14,2017-06-08,2017-06-10T19:00:00Z
2017-06-10T18:15:00Z,HL,0.7,46,5.2,56.3,19.3,2.16,2.42,1.2,7.6,6.6,99.27,2017-06-08,2017-06-10T19:15:00Z
2017-06-10T18:30:00Z,HL,0.78,36,5.1,55.2,19.2,2.15,2.42,1.2,7.6,6.52,105.28,2017-06-08,2017-06-10T19:30:00Z
2017-06-10T18:45:00Z,HL,0.88,40,5.3,58.3,19.4,2.14,2.39,1.2,7.7,6.34,103.03,2017-06-08,2017-06-10T19:45:00Z
2017-06-10T19:00:00Z,HL,0.99,44,5.4,59.7,19.5,2.13,2.37,1.2,7.7,6.57,99.18,2017-06-08,2017-06-10T20:00:00Z
2017-06-10T19:15:00Z,HL,1.09,66,5.8,64,19.8,2.09,2.32,1.2,7.7,7.19,91.44,2017-06-08,2017-06-10T20:15:00Z
2017-06-10T19:30:00Z,HL,1.19,47,6,66.8,20,2.05,2.26,1.2,7.8,7.57,91.14,2017-06-08,2017-06-10T20:30:00Z
2017-06-10T19:45:00Z,HL,1.3,65,6.1,67.8,20,2,2.21,1.1,7.8,8.55,86.23,2017-06-08,2017-06-10T20:45:00Z
2017-06-10T20:00:00Z,HL,1.4,60,6.2,68.6,20.1,1.92,2.12,1.1,7.8,15.73,84.99,2017-06-08,2017-06-10T21:00:00Z
2017-06-10T20:15:00Z,HL,1.5,64,6.2,68.1,20.1,1.88,2.08,1.1,7.8,11.75,82.1,2017-06-08,2017-06-10T21:15:00Z
2017-06-10T20:30:00Z,HL,1.6,67,6.2,68.5,20.1,1.87,2.06,1.1,7.8,10,81.32,2017-06-08,2017-06-10T21:30:00Z
2017-06-10T20:45:00Z,HL,1.69,70,6.1,68,20,1.84,2.03,1,7.8,8.42,79.09,2017-06-08,2017-06-10T21:45:00Z
2017-06-10T21:00:00Z,HL,1.77,68,6.2,68.7,20.1,1.82,2.01,1,7.8,8.06,78.03,2017-06-08,2017-06-10T22:00:00Z
2017-06-10T21:15:00Z,HL,1.85,64,6.2,69.3,20.1,1.81,1.99,1,7.8,7.73,78.03,2017-06-08,2017-06-10T22:15:00Z
2017-06-10T21:30:00Z,HL,1.91,73,6.3,69.8,20.1,1.8,1.98,1,7.8,7.89,77.4,2017-06-08,2017-06-10T22:30:00Z
2017-06-10T21:45:00Z,HL,1.97,72,6.3,70,20.1,1.79,1.97,1,7.8,8.2,77.93,2017-06-08,2017-06-10T22:45:00Z
2017-06-10T22:00:00Z,HL,2.01,85,6.4,70.6,20.2,1.78,1.96,1,7.8,8.23,78.24,2017-06-08,2017-06-10T23:00:00Z
2017-06-10T22:15:00Z,HL,2.04,63,6.4,71.1,20.2,1.77,1.95,1,7.8,7.89,78.14,2017-06-08,2017-06-10T23:15:00Z
2017-06-10T22:30:00Z,HL,2.07,60,6.5,71.6,20.2,1.76,1.93,1,7.8,7.76,77.88,2017-06-08,2017-06-10T23:30:00Z
2017-06-10T22:45:00Z,HL,2.08,58,6.5,72,20.2,1.75,1.93,1,7.8,7.45,78.22,2017-06-08,2017-06-10T23:45:00Z
2017-06-10T23:00:00Z,HL,2.08,54,6.5,72.2,20.2,1.74,1.91,1,7.8,7.86,78,2017-06-08,2017-06-11T00:00:00Z
2017-06-10T23:15:00Z,HL,2.07,54,6.5,72.3,20.2,1.73,1.91,1,7.8,7.31,79.39,2017-06-08,2017-06-11T00:15:00Z
2017-06-10T23:30:00Z,HL,2.06,53,6.5,72.2,20.2,1.74,1.91,1,7.8,7.7,80.06,2017-06-08,2017-06-11T00:30:00Z
2017-06-10T23:45:00Z,HL,2.03,58,6.5,72.4,20.2,1.74,1.91,1,7.8,8.03,79.78,2017-06-08,2017-06-11T00:45:00Z
2017-06-11T00:00:00Z,HL,2,50,6.6,73,20.2,1.74,1.92,1,7.8,7.74,80.35,2017-06-08,2017-06-11T01:00:00Z
2017-06-11T00:15:00Z,HL,1.96,55,6.5,72.5,20.2,1.76,1.93,1,7.8,7.81,81.59,2017-06-08,2017-06-11T01:15:00Z
2017-06-11T00:30:00Z,HL,1.92,55,6.5,72.3,20.2,1.76,1.94,1,7.8,7.57,81.59,2017-06-08,2017-06-11T01:30:00Z
2017-06-11T00:45:00Z,HL,1.87,51,6.5,72.3,20.2,1.77,1.95,1,7.8,8.05,82.68,2017-06-08,2017-06-11T01:45:00Z
2017-06-11T01:00:00Z,HL,1.82,49,6.4,71.5,20.2,1.78,1.96,1,7.8,7.73,83.28,2017-06-08,2017-06-11T02:00:00Z
2017-06-11T01:15:00Z,HL,1.76,57,6.4,71.3,20.2,1.79,1.97,1,7.8,8.24,83.87,2017-06-08,2017-06-11T02:15:00Z
2017-06-11T01:30:00Z,HL,1.7,53,6.4,71.4,20.2,1.79,1.98,1,7.8,8.01,84.49,2017-06-08,2017-06-11T02:30:00Z
2017-06-11T01:45:00Z,HL,1.64,55,6.4,71,20.1,1.8,1.98,1,7.8,7.67,84.44,2017-06-08,2017-06-11T02:45:00Z
2017-06-11T02:00:00Z,HL,1.57,56,6.4,71,20.1,1.81,1.99,1,7.8,7.8,84.67,2017-06-08,2017-06-11T03:00:00Z
2017-06-11T02:15:00Z,HL,1.51,57,6.4,70.7,20.1,1.82,2,1,7.8,7.76,84.58,2017-06-08,2017-06-11T03:15:00Z
2017-06-11T02:30:00Z,HL,1.45,56,6.4,70.5,20.1,1.84,2.02,1,7.8,8.49,86.27,2017-06-08,2017-06-11T03:30:00Z
2017-06-11T02:45:00Z,HL,1.4,61,6.3,70.3,20.1,1.85,2.04,1,7.8,8.29,85.68,2017-06-08,2017-06-11T03:45:00Z
2017-06-11T03:00:00Z,HL,1.36,51,6.3,69.8,20,1.86,2.05,1.1,7.8,8.87,88.95,2017-06-08,2017-06-11T04:00:00Z
2017-06-11T03:15:00Z,HL,1.33,46,6.2,68.7,20,1.86,2.06,1.1,7.8,8.86,89.93,2017-06-08,2017-06-11T04:15:00Z
2017-06-11T03:30:00Z,HL,1.31,47,6.2,69,20,1.88,2.08,1.1,7.8,9.47,92.6,2017-06-08,2017-06-11T04:30:00Z
2017-06-11T03:45:00Z,HL,1.3,41,6.2,69,20,1.89,2.09,1.1,7.8,9.68,94.38,2017-06-08,2017-06-11T04:45:00Z
2017-06-11T04:00:00Z,HL,1.3,42,6.3,69.2,19.9,1.91,2.11,1.1,7.8,9.77,96.35,2017-06-08,2017-06-11T05:00:00Z
2017-06-11T04:15:00Z,HL,1.33,38,6.3,69.5,19.9,1.91,2.12,1.1,7.8,8.57,97.89,2017-06-08,2017-06-11T05:15:00Z
2017-06-11T04:30:00Z,HL,1.36,38,6.3,69.9,19.9,1.9,2.11,1.1,7.8,9.14,96.52,2017-06-08,2017-06-11T05:30:00Z
2017-06-11T04:45:00Z,HL,1.4,43,6.3,69.9,19.9,1.89,2.09,1.1,7.8,8.43,95.77,2017-06-08,2017-06-11T05:45:00Z
2017-06-11T05:00:00Z,HL,1.46,38,6.3,69.9,19.8,1.87,2.08,1.1,7.8,8.16,94.59,2017-06-08,2017-06-11T06:00:00Z
2017-06-11T05:15:00Z,HL,1.52,47,6.5,71.5,19.7,1.84,2.05,1.1,7.8,8.16,88.68,2017-06-08,2017-06-11T06:15:00Z
2017-06-11T05:30:00Z,HL,1.58,51,6.8,74,19.4,1.81,2.03,1,7.8,7.67,85.73,2017-06-08,2017-06-11T06:30:00Z
2017-06-11T05:45:00Z,HL,1.64,53,6.7,73.8,19.5,1.81,2.03,1,7.8,7.74,86.22,2017-06-08,2017-06-11T06:45:00Z
2017-06-11T06:00:00Z,HL,1.71,50,6.8,74,19.5,1.8,2.02,1,7.8,7.52,86.74,2017-06-08,2017-06-11T07:00:00Z
2017-06-11T06:15:00Z,HL,1.78,49,6.8,74,19.5,1.8,2.01,1,7.8,7.38,87.99,2017-06-08,2017-06-11T07:15:00Z
2017-06-11T06:30:00Z,HL,1.84,49,6.7,73.7,19.6,1.79,2,1,7.8,7.17,86.32,2017-06-08,2017-06-11T07:30:00Z
2017-06-11T06:45:00Z,HL,1.91,48,6.7,73,19.6,1.79,1.99,1,7.8,6.88,86.97,2017-06-08,2017-06-11T07:45:00Z
2017-06-11T07:00:00Z,HL,1.98,47,6.6,72.5,19.6,1.77,1.98,1,7.8,6.92,85.71,2017-06-08,2017-06-11T08:00:00Z
2017-06-11T07:15:00Z,HL,2.04,55,6.6,72.6,19.6,1.75,1.95,1,7.8,6.71,83.18,2017-06-08,2017-06-11T08:15:00Z
2017-06-11T07:30:00Z,HL,2.1,61,6.6,72.8,19.6,1.73,1.93,1,7.8,6.52,81.76,2017-06-08,2017-06-11T08:30:00Z
2017-06-11T07:45:00Z,HL,2.15,54,6.7,73.1,19.6,1.72,1.92,1,7.8,6.56,80.76,2017-06-08,2017-06-11T08:45:00Z
2017-06-11T08:00:00Z,HL,2.2,61,6.7,73.4,19.6,1.71,1.91,1,7.8,6.78,80.27,2017-06-08,2017-06-11T09:00:00Z
2017-06-11T08:15:00Z,HL,2.24,57,6.7,73.7,19.6,1.69,1.88,1,7.8,6.55,78.32,2017-06-08,2017-06-11T09:15:00Z
2017-06-11T08:30:00Z,HL,2.27,56,6.8,73.9,19.5,1.67,1.86,1,7.8,6.38,77.26,2017-06-08,2017-06-11T09:30:00Z
2017-06-11T08:45:00Z,HL,2.3,53,6.8,74.2,19.5,1.64,1.84,0.9,7.8,6.48,76.17,2017-06-08,2017-06-11T09:45:00Z
2017-06-11T09:00:00Z,HL,2.32,59,6.8,74.1,19.5,1.63,1.82,0.9,7.8,6.25,75.05,2017-06-08,2017-06-11T10:00:00Z
2017-06-11T09:15:00Z,HL,2.33,60,6.8,74.2,19.5,1.61,1.8,0.9,7.8,6.18,74.5,2017-06-08,2017-06-11T10:15:00Z
2017-06-11T09:30:00Z,HL,2.34,54,6.8,74.2,19.4,1.6,1.79,0.9,7.8,6.09,73.92,2017-06-08,2017-06-11T10:30:00Z
2017-06-11T09:45:00Z,HL,2.34,56,6.8,74.4,19.4,1.59,1.77,0.9,7.8,6.15,73.31,2017-06-08,2017-06-11T10:45:00Z
2017-06-11T10:00:00Z,HL,2.33,56,6.8,74.5,19.4,1.57,1.76,0.9,7.8,5.87,73.1,2017-06-08,2017-06-11T11:00:00Z
2017-06-11T10:15:00Z,HL,2.31,54,6.8,74.5,19.4,1.57,1.75,0.9,7.8,6.13,73.14,2017-06-08,2017-06-11T11:15:00Z
2017-06-11T10:30:00Z,HL,2.29,53,6.8,74.4,19.4,1.56,1.75,0.9,7.8,6.1,73.86,2017-06-08,2017-06-11T11:30:00Z
2017-06-11T10:45:00Z,HL,2.26,57,6.9,74.9,19.4,1.55,1.74,0.9,7.8,5.99,72.99,2017-06-08,2017-06-11T11:45:00Z
2017-06-11T11:00:00Z,HL,2.22,57,6.9,75,19.4,1.56,1.74,0.9,7.8,6.16,73.43,2017-06-08,2017-06-11T12:00:00Z
2017-06-11T11:15:00Z,HL,2.16,54,6.8,74.5,19.3,1.57,1.77,0.9,7.8,5.88,74.5,2017-06-08,2017-06-11T12:15:00Z
2017-06-11T11:30:00Z,HL,2.1,54,6.8,73.8,19.3,1.59,1.78,0.9,7.8,5.99,73.59,2017-06-08,2017-06-11T12:30:00Z
2017-06-11T11:45:00Z,HL,2.02,61,6.7,73.4,19.3,1.61,1.8,0.9,7.8,6.24,73.79,2017-06-08,2017-06-11T12:45:00Z
2017-06-11T12:00:00Z,HL,1.95,81,6.7,72.9,19.2,1.62,1.83,0.9,7.8,6.25,73.17,2017-06-08,2017-06-11T13:00:00Z
2017-06-11T12:15:00Z,HL,1.86,70,6.7,72.5,19.2,1.66,1.86,1,7.8,6.61,74.15,2017-06-08,2017-06-11T13:15:00Z
2017-06-11T12:30:00Z,HL,1.77,65,6.6,71.6,19.2,1.69,1.9,1,7.8,6.71,76.02,2017-06-08,2017-06-11T13:30:00Z
2017-06-11T12:45:00Z,HL,1.68,76,6.5,70.8,19.2,1.71,1.93,1,7.8,6.9,76.71,2017-06-08,2017-06-11T13:45:00Z
2017-06-11T13:00:00Z,HL,1.59,73,6.5,70.1,19.1,1.73,1.95,1,7.8,6.85,77.46,2017-06-08,2017-06-11T14:00:00Z
2017-06-11T13:15:00Z,HL,1.5,61,6.4,69.5,19,1.76,1.98,1,7.8,7.08,80.2,2017-06-08,2017-06-11T14:15:00Z
2017-06-11T13:30:00Z,HL,1.41,79,6.4,69.2,19,1.78,2.01,1,7.8,6.96,81.47,2017-06-08,2017-06-11T14:30:00Z
2017-06-11T13:45:00Z,HL,1.33,85,6.3,68.7,18.9,1.79,2.02,1,7.8,7.17,82.61,2017-06-08,2017-06-11T14:45:00Z
2017-06-11T14:00:00Z,HL,1.25,65,6.3,67.7,18.9,1.8,2.04,1,7.8,7.09,83.59,2017-06-08,2017-06-11T15:00:00Z
2017-06-11T14:15:00Z,HL,1.18,60,6.2,67.4,18.8,1.83,2.07,1.1,7.8,6.99,86.26,2017-06-08,2017-06-11T15:15:00Z
2017-06-11T14:30:00Z,HL,1.11,59,6.1,66,18.8,1.84,2.09,1.1,7.7,7.06,86.77,2017-06-08,2017-06-11T15:30:00Z
2017-06-11T14:45:00Z,HL,1.05,62,6,65.1,18.8,1.88,2.13,1.1,7.7,7.07,89.17,2017-06-08,2017-06-11T15:45:00Z
2017-06-11T15:00:00Z,HL,0.99,59,5.9,64,18.8,1.91,2.17,1.1,7.7,6.84,89.64,2017-06-08,2017-06-11T16:00:00Z
2017-06-11T15:15:00Z,HL,0.93,62,5.8,62.9,18.7,1.95,2.22,1.1,7.7,7.13,91.33,2017-06-08,2017-06-11T16:15:00Z
2017-06-11T15:30:00Z,HL,0.88,50,5.7,61.9,18.7,1.99,2.26,1.2,7.7,6.96,96.43,2017-06-08,2017-06-11T16:30:00Z
2017-06-11T15:45:00Z,HL,0.82,50,5.7,61.3,18.7,2.02,2.3,1.2,7.7,6.78,98.25,2017-06-08,2017-06-11T16:45:00Z
2017-06-11T16:00:00Z,HL,0.78,66,5.6,60.5,18.7,2.02,2.3,1.2,7.7,6.8,97.72,2017-06-08,2017-06-11T17:00:00Z
2017-06-11T16:15:00Z,HL,0.73,43,5.6,60,18.7,2.06,2.34,1.2,7.7,6.71,100.88,2017-06-08,2017-06-11T17:15:00Z
2017-06-11T16:30:00Z,HL,0.69,46,5.5,59.6,18.7,2.06,2.34,1.2,7.7,6.69,101.8,2017-06-08,2017-06-11T17:30:00Z
2017-06-11T16:45:00Z,HL,0.65,43,5.5,59.1,18.7,2.07,2.36,1.2,7.7,6.48,102.7,2017-06-08,2017-06-11T17:45:00Z
2017-06-11T17:00:00Z,HL,0.62,40,5.4,58.7,18.7,2.09,2.37,1.2,7.7,6.67,104.42,2017-06-08,2017-06-11T18:00:00Z
2017-06-11T17:15:00Z,HL,0.59,36,5.4,58.3,18.7,2.11,2.39,1.2,7.7,6.75,105.57,2017-06-08,2017-06-11T18:15:00Z
2017-06-11T17:30:00Z,HL,0.56,43,5.4,57.9,18.7,2.1,2.39,1.2,7.6,6.67,105.14,2017-06-08,2017-06-11T18:30:00Z
2017-06-11T17:45:00Z,HL,0.55,36,5.3,57.7,18.7,2.12,2.41,1.2,7.6,6.56,107.36,2017-06-08,2017-06-11T18:45:00Z
2017-06-11T18:00:00Z,HL,0.55,36,5.3,57.8,18.8,2.13,2.41,1.2,7.6,6.66,107.42,2017-06-08,2017-06-11T19:00:00Z
2017-06-11T18:15:00Z,HL,0.56,34,5.4,59.1,19.1,2.15,2.43,1.2,7.7,6.44,107.9,2017-06-08,2017-06-11T19:15:00Z
2017-06-11T18:30:00Z,HL,0.6,33,5.5,59.5,19.2,2.15,2.42,1.2,7.7,6.45,108.82,2017-06-08,2017-06-11T19:30:00Z
2017-06-11T18:45:00Z,HL,0.67,30,5.5,59.7,19.1,2.15,2.42,1.2,7.7,6.36,109.93,2017-06-08,2017-06-11T19:45:00Z
2017-06-11T19:00:00Z,HL,0.75,31,5.3,57.9,18.9,2.14,2.42,1.2,7.7,6.14,110.22,2017-06-08,2017-06-11T20:00:00Z
2017-06-11T19:15:00Z,HL,0.84,34,5.4,59,19,2.13,2.41,1.2,7.7,6.25,108.61,2017-06-08,2017-06-11T20:15:00Z
2017-06-11T19:30:00Z,HL,0.95,37,5.7,61.9,19.3,2.11,2.37,1.2,7.7,6.41,103.85,2017-06-08,2017-06-11T20:30:00Z
2017-06-11T19:45:00Z,HL,1.04,41,5.9,64.4,19.5,2.08,2.32,1.2,7.7,6.71,99.15,2017-06-08,2017-06-11T20:45:00Z
2017-06-11T20:00:00Z,HL,1.15,46,6.1,67.2,19.7,2.05,2.28,1.2,7.7,7.42,95.26,2017-06-08,2017-06-11T21:00:00Z
2017-06-11T20:15:00Z,HL,1.25,47,6.3,69.5,19.8,2,2.22,1.1,7.8,8.26,91.47,2017-06-08,2017-06-11T21:15:00Z
2017-06-11T20:30:00Z,HL,1.36,53,6.3,69.4,19.8,1.93,2.14,1.1,7.8,10.84,90.27,2017-06-08,2017-06-11T21:30:00Z
2017-06-11T20:45:00Z,HL,1.46,56,6.3,69.2,19.8,1.89,2.1,1.1,7.8,8.68,86.55,2017-06-08,2017-06-11T21:45:00Z
2017-06-11T21:00:00Z,HL,1.56,70,6.3,69.3,19.7,1.86,2.07,1.1,7.8,8.02,83.94,2017-06-08,2017-06-11T22:00:00Z
2017-06-11T21:15:00Z,HL,1.65,62,6.3,69.8,19.7,1.84,2.05,1.1,7.8,7.93,82.45,2017-06-08,2017-06-11T22:15:00Z
2017-06-11T21:30:00Z,HL,1.73,68,6.4,70.4,19.7,1.82,2.02,1,7.8,7.46,81.53,2017-06-08,2017-06-11T22:30:00Z
2017-06-11T21:45:00Z,HL,1.81,62,6.5,71,19.7,1.8,2,1,7.8,7.17,80.05,2017-06-08,2017-06-11T22:45:00Z
2017-06-11T22:00:00Z,HL,1.88,63,6.5,71.3,19.7,1.78,1.98,1,7.8,7.34,79.18,2017-06-08,2017-06-11T23:00:00Z
2017-06-11T22:15:00Z,HL,1.94,70,6.5,71.8,19.7,1.77,1.97,1,7.8,7.24,79.51,2017-06-08,2017-06-11T23:15:00Z
2017-06-11T22:30:00Z,HL,1.98,63,6.5,71.9,19.7,1.77,1.97,1,7.8,7.69,79.6,2017-06-08,2017-06-11T23:30:00Z
2017-06-11T22:45:00Z,HL,2.02,69,6.6,72.2,19.6,1.76,1.96,1,7.8,8.05,80.78,2017-06-08,2017-06-11T23:45:00Z
2017-06-11T23:00:00Z,HL,2.05,57,6.6,72.2,19.6,1.75,1.95,1,7.8,7.71,79.73,2017-06-08,2017-06-12T00:00:00Z
2017-06-11T23:15:00Z,HL,2.07,53,6.6,72.3,19.6,1.74,1.94,1,7.8,8.23,80.72,2017-06-08,2017-06-12T00:15:00Z
2017-06-11T23:30:00Z,HL,2.09,55,6.6,72.5,19.6,1.73,1.92,1,7.8,7.26,80.66,2017-06-08,2017-06-12T00:30:00Z
2017-06-11T23:45:00Z,HL,2.08,49,6.6,72.5,19.6,1.72,1.92,1,7.8,7.7,81.17,2017-06-08,2017-06-12T00:45:00Z
2017-06-12T00:00:00Z,HL,2.07,50,6.6,72.4,19.6,1.72,1.92,1,7.8,6.8,82.29,2017-06-08,2017-06-12T01:00:00Z
2017-06-12T00:15:00Z,HL,2.04,52,6.6,72.7,19.6,1.72,1.91,1,7.8,7.65,81.58,2017-06-08,2017-06-12T01:15:00Z
2017-06-12T00:30:00Z,HL,2,54,6.7,73,19.6,1.72,1.92,1,7.8,7.86,81.93,2017-06-08,2017-06-12T01:30:00Z
2017-06-12T00:45:00Z,HL,1.96,51,6.6,72.7,19.6,1.73,1.93,1,7.8,7.6,83.69,2017-06-08,2017-06-12T01:45:00Z
2017-06-12T01:00:00Z,HL,1.92,54,6.6,72.1,19.5,1.74,1.95,1,7.8,7.74,84.8,2017-06-08,2017-06-12T02:00:00Z
2017-06-12T01:15:00Z,HL,1.88,52,6.5,71.7,19.5,1.75,1.96,1,7.8,8.06,84.89,2017-06-08,2017-06-12T02:15:00Z
2017-06-12T01:30:00Z,HL,1.84,51,6.5,71.5,19.5,1.76,1.96,1,7.8,8,85.51,2017-06-08,2017-06-12T02:30:00Z
2017-06-12T01:45:00Z,HL,1.78,51,6.5,71.1,19.5,1.76,1.97,1,7.8,7.72,86.1,2017-06-08,2017-06-12T02:45:00Z
2017-06-12T02:00:00Z,HL,1.72,52,6.5,70.7,19.5,1.77,1.98,1,7.8,7.61,87.18,2017-06-08,2017-06-12T03:00:00Z
2017-06-12T02:15:00Z,HL,1.64,48,6.4,70.5,19.5,1.78,1.98,1,7.8,7.28,86.03,2017-06-08,2017-06-12T03:15:00Z
2017-06-12T02:30:00Z,HL,1.57,54,6.4,70,19.5,1.79,1.99,1,7.8,7.61,84.85,2017-06-08,2017-06-12T03:30:00Z
2017-06-12T02:45:00Z,HL,1.5,56,6.3,69.7,19.5,1.8,2.01,1,7.8,7.49,85.23,2017-06-08,2017-06-12T03:45:00Z
2017-06-12T03:00:00Z,HL,1.45,50,6.3,69.3,19.5,1.82,2.03,1,7.8,7.4,88.21,2017-06-08,2017-06-12T04:00:00Z
2017-06-12T03:15:00Z,HL,1.4,60,6.3,68.8,19.5,1.83,2.04,1,7.8,7.52,89.51,2017-06-08,2017-06-12T04:15:00Z
2017-06-12T03:30:00Z,HL,1.37,46,6.2,68.1,19.5,1.84,2.06,1.1,7.8,7.68,92.29,2017-06-08,2017-06-12T04:30:00Z
2017-06-12T03:45:00Z,HL,1.33,49,6.2,67.4,19.5,1.86,2.07,1.1,7.8,7.68,93.86,2017-06-08,2017-06-12T04:45:00Z
2017-06-12T04:00:00Z,HL,1.31,42,6.1,66.9,19.5,1.87,2.09,1.1,7.8,7.85,95.26,2017-06-08,2017-06-12T05:00:00Z
2017-06-12T04:15:00Z,HL,1.29,67,6.1,66.7,19.5,1.89,2.11,1.1,7.8,7.97,97.57,2017-06-08,2017-06-12T05:15:00Z
2017-06-12T04:30:00Z,HL,1.3,35,6.1,66.6,19.5,1.9,2.13,1.1,7.8,7.82,99.29,2017-06-08,2017-06-12T05:30:00Z
2017-06-12T04:45:00Z,HL,1.32,34,6.1,66.6,19.5,1.91,2.14,1.1,7.8,7.41,100.64,2017-06-08,2017-06-12T05:45:00Z
2017-06-12T05:00:00Z,HL,1.35,33,6.1,66.6,19.5,1.92,2.14,1.1,7.8,7.83,100.03,2017-06-08,2017-06-12T06:00:00Z
2017-06-12T05:15:00Z,HL,1.39,37,6.1,66.9,19.5,1.89,2.12,1.1,7.8,7.3,99.06,2017-06-08,2017-06-12T06:15:00Z
2017-06-12T05:30:00Z,HL,1.43,35,6.1,66.8,19.5,1.88,2.1,1.1,7.8,7.01,97.72,2017-06-08,2017-06-12T06:30:00Z
2017-06-12T05:45:00Z,HL,1.48,37,6.1,66.9,19.5,1.87,2.09,1.1,7.8,7.27,97.14,2017-06-08,2017-06-12T06:45:00Z
2017-06-12T06:00:00Z,HL,1.53,40,6.2,67.3,19.3,1.83,2.05,1.1,7.8,6.96,93.19,2017-06-08,2017-06-12T07:00:00Z
2017-06-12T06:15:00Z,HL,1.59,42,6.2,67.6,19.3,1.81,2.03,1,7.8,6.61,91.75,2017-06-08,2017-06-12T07:15:00Z
2017-06-12T06:30:00Z,HL,1.65,50,6.2,67.8,19.3,1.8,2.02,1,7.8,6.7,90.59,2017-06-08,2017-06-12T07:30:00Z
2017-06-12T06:45:00Z,HL,1.71,52,6.2,67.9,19.3,1.79,2.01,1,7.8,6.72,90.27,2017-06-08,2017-06-12T07:45:00Z
2017-06-12T07:00:00Z,HL,1.77,42,6.2,67.6,19.3,1.79,2.01,1,7.8,6.55,91.3,2017-06-08,2017-06-12T08:00:00Z
2017-06-12T07:15:00Z,HL,1.83,42,6.2,67.9,19.3,1.79,2,1,7.8,6.38,90.61,2017-06-08,2017-06-12T08:15:00Z
2017-06-12T07:30:00Z,HL,1.89,50,6.2,68.2,19.3,1.78,1.99,1,7.8,6.59,89.68,2017-06-08,2017-06-12T08:30:00Z
2017-06-12T07:45:00Z,HL,1.95,44,6.2,68,19.2,1.76,1.98,1,7.8,6.48,89.03,2017-06-08,2017-06-12T08:45:00Z
2017-06-12T08:00:00Z,HL,2.01,41,6.2,67.8,19.2,1.75,1.97,1,7.8,6.56,87.79,2017-06-08,2017-06-12T09:00:00Z
2017-06-12T08:15:00Z,HL,2.06,48,6.2,67.8,19.2,1.73,1.95,1,7.7,6.24,86.41,2017-06-08,2017-06-12T09:15:00Z
2017-06-12T08:30:00Z,HL,2.12,53,6.2,68.1,19.2,1.72,1.94,1,7.7,6.33,85.17,2017-06-08,2017-06-12T09:30:00Z
2017-06-12T08:45:00Z,HL,2.16,49,6.3,68.5,19.2,1.71,1.93,1,7.7,6.21,84.12,2017-06-08,2017-06-12T09:45:00Z
2017-06-12T09:00:00Z,HL,2.2,48,6.3,68.9,19.2,1.7,1.91,1,7.7,6.32,83.69,2017-06-08,2017-06-12T10:00:00Z
2017-06-12T09:15:00Z,HL,2.23,48,6.4,69.1,19.1,1.68,1.9,1,7.7,6.41,82.73,2017-06-08,2017-06-12T10:15:00Z
2017-06-12T09:30:00Z,HL,2.25,51,6.4,69.2,19.1,1.67,1.88,1,7.7,6.1,81.68,2017-06-08,2017-06-12T10:30:00Z
2017-06-12T09:45:00Z,HL,2.26,49,6.4,69.3,19.1,1.66,1.87,1,7.7,6.17,81.47,2017-06-08,2017-06-12T10:45:00Z
2017-06-12T10:00:00Z,HL,2.27,47,6.4,69.5,19.1,1.65,1.86,1,7.7,6.1,80.86,2017-06-08,2017-06-12T11:00:00Z
2017-06-12T10:15:00Z,HL,2.26,46,6.4,69.3,19.1,1.64,1.85,1,7.7,6.3,80.94,2017-06-08,2017-06-12T11:15:00Z
2017-06-12T10:30:00Z,HL,2.25,47,6.4,69.8,19.1,1.64,1.84,0.9,7.7,6.04,80.83,2017-06-08,2017-06-12T11:30:00Z
2017-06-12T10:45:00Z,HL,2.23,49,6.4,69.8,19.1,1.63,1.84,0.9,7.7,6,80.96,2017-06-08,2017-06-12T11:45:00Z
2017-06-12T11:00:00Z,HL,2.21,50,6.4,69.8,19,1.63,1.84,0.9,7.7,6.21,81.11,2017-06-08,2017-06-12T12:00:00Z
2017-06-12T11:15:00Z,HL,2.17,47,6.4,69.7,19,1.64,1.85,0.9,7.7,6.26,81.54,2017-06-08,2017-06-12T12:15:00Z
2017-06-12T11:30:00Z,HL,2.12,51,6.4,69.1,19,1.65,1.87,1,7.7,6.3,82.67,2017-06-08,2017-06-12T12:30:00Z
2017-06-12T11:45:00Z,HL,2.07,49,6.3,68.7,19,1.66,1.88,1,7.7,6.12,82.94,2017-06-08,2017-06-12T12:45:00Z
2017-06-12T12:00:00Z,HL,2.02,50,6.3,68.2,19,1.68,1.9,1,7.7,6.24,83.16,2017-06-08,2017-06-12T13:00:00Z
