Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,CablePwrV,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Turb,F_Turb,TSSmg/L,fDOMRFU,fDOMQSU,Temp,F_Temp,ConduScm,SpCond,F_SpCond,Sal,F_Sal,nLFCondæS/cm,TDSmg/L,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCæg/L,pH,F_pH,pHmV,Presspsia,Depth,F_Depth
8/31/2018,12:45, ,0,<site>,0,6.2,0,74.3,0,6.51,0,20.17,0,0,49.45,148.38,20.324,0,8307,9121.6,-5,5.12,0,9197.9,5929,2.2,8.83,0.36,0.36,7.68,0,-63,1.378,1.016,0
8/31/2018,13:00, ,0,<site>,0,6.2,0,81.3,0,7.1,0,17.1,0,0,46.51,139.55,20.48,0,8284.9,9067.7,-5,5.09,0,9141.3,5894,1.57,6.31,0.26,0.26,7.76,0,-67.7,1.475,1.084,0
8/31/2018,13:15, ,0,<site>,0,6.2,0,83.6,0,7.24,0,18.18,0,0,45.35,136.06,20.95,0,8357.6,9058.2,-5,5.08,0,9124.8,5888,1.58,6.32,0.27,0.27,7.77,0,-68.4,1.58,1.158,0
8/31/2018,13:30, ,0,<site>,0,6.2,0,87,0,7.47,0,17.14,0,0,41.4,124.23,21.471,0,8373.1,8978.3,-5,5.03,0,9036.5,5836,1.42,5.71,0.26,0.27,7.77,0,-68.6,1.699,1.241,0
8/31/2018,13:45, ,0,<site>,0,6.2,0,87.4,0,7.48,0,17.47,0,0,39.88,119.66,21.633,0,8338.7,8911.8,-5,4.99,0,8967.1,5793,1.35,5.43,0.19,0.19,7.77,0,-68.8,1.82,1.326,0
8/31/2018,14:00, ,0,<site>,0,6.2,0,86.4,0,7.42,0,19.89,0,0,38.06,114.2,21.427,0,8275.4,8881.4,-5,4.97,0,8939.7,5773,1.29,5.19,0.23,0.23,7.77,0,-68.3,1.944,1.413,0
8/31/2018,14:15, ,0,<site>,0,6.2,0,83.9,0,7.28,0,25.74,0,0,37.58,112.77,20.897,0,8186.8,8882.8,-5,4.98,0,8948.9,5774,1.27,5.11,0.19,0.19,7.75,0,-67.3,2.075,1.505,0
8/31/2018,14:30, ,0,<site>,0,6.2,0,82.6,0,7.21,0,24.28,0,0,36.96,110.9,20.59,0,8102.8,8848.1,-5,4.96,0,8918.3,5751,1.28,5.15,0.25,0.25,7.73,0,-66.1,2.198,1.592,0
8/31/2018,14:45, ,0,<site>,0,6.2,0,82,0,7.17,0,24.65,0,0,36.13,108.41,20.486,0,8061.5,8822.2,-5,4.94,0,8893.6,5734,1.3,5.22,0.24,0.24,7.72,0,-65.5,2.313,1.672,0
8/31/2018,15:00, ,0,<site>,0,6.2,0,82.9,0,7.25,0,23.79,0,0,34.58,103.76,20.559,0,8033.6,8778.2,-5,4.91,0,8848.3,5706,1.29,5.16,0.23,0.23,7.72,0,-65.7,2.422,1.749,0
8/31/2018,15:15, ,0,<site>,0,6.2,0,83.8,0,7.32,0,25.23,0,0,32.06,96.2,20.586,0,7955,8687.4,-5,4.86,0,8756.3,5647,1.22,4.9,0.22,0.22,7.73,0,-65.9,2.514,1.814,0
8/31/2018,15:30, ,0,<site>,0,6.2,0,84.2,0,7.35,0,27.51,0,0,31.35,94.08,20.58,0,7929.8,8660.9,-5,4.84,0,8729.8,5630,1.19,4.77,0.24,0.24,7.73,0,-66,2.601,1.875,0
8/31/2018,15:45, ,0,<site>,0,6.2,0,84.4,0,7.38,0,26.23,0,0,30.54,91.64,20.584,0,7924.3,8654.4,-5,4.84,0,8723.1,5625,1.16,4.67,0.2,0.21,7.73,0,-66,2.68,1.93,0
8/31/2018,16:00, ,0,<site>,0,6.2,0,84.7,0,7.4,0,24.93,0,0,29.89,89.69,20.596,0,7904.3,8630.3,-5,4.83,0,8698.7,5610,1.18,4.74,0.21,0.21,7.73,0,-66,2.748,1.978,0
8/31/2018,16:15, ,0,<site>,0,6.2,0,85.2,0,7.44,0,28.23,0,0,28.91,86.75,20.613,0,7876.1,8596.4,-5,4.8,0,8664.3,5588,1.16,4.66,0.2,0.2,7.73,0,-66.2,2.797,2.012,0
8/31/2018,16:30, ,0,<site>,0,6.2,0,85.5,0,7.47,0,27.94,0,0,27.91,83.74,20.604,0,7836.7,8555,-5,4.78,0,8622.7,5561,1.14,4.58,0.21,0.21,7.73,0,-66.3,2.847,2.047,0
8/31/2018,16:45, ,0,<site>,0,6.2,0,85.7,0,7.49,0,31.96,0,0,27.47,82.45,20.601,0,7818.3,8535.5,-5,4.77,0,8603.1,5548,1.09,4.39,0.23,0.23,7.73,0,-66.2,2.889,2.077,0
8/31/2018,17:00, ,0,<site>,0,6.2,0,85.9,0,7.51,0,33.42,0,0,26.97,80.94,20.607,0,7798.1,8512.4,-5,4.75,0,8579.8,5533,1.03,4.13,0.19,0.2,7.73,0,-66.2,2.917,2.097,0
8/31/2018,17:15, ,0,<site>,0,6.2,0,85.1,0,7.43,0,30.29,0,0,26.96,80.91,20.611,0,7800.1,8513.9,-5,4.76,0,8581.2,5534,1.17,4.71,0.23,0.24,7.72,0,-65.6,2.932,2.107,0
8/31/2018,17:30, ,0,<site>,0,6.2,0,86.2,0,7.52,0,26.69,0,0,26.58,79.78,20.628,0,7794.3,8504.5,-5,4.75,0,8571.5,5528,1.11,4.45,0.23,0.23,7.73,0,-65.8,2.947,2.118,0
8/31/2018,17:45, ,0,<site>,0,6.2,0,85.6,0,7.47,0,22.79,0,0,26.62,79.88,20.646,0,7792.1,8498.8,-5,4.75,0,8565.4,5524,1.07,4.31,0.2,0.21,7.72,0,-65.4,2.954,2.122,0
8/31/2018,18:00, ,0,<site>,0,6.2,0,83.4,0,7.28,0,20.54,0,0,26.81,80.46,20.632,0,7794,8503.4,-5,4.75,0,8570.3,5527,1.05,4.2,0.2,0.21,7.7,0,-64.1,2.946,2.117,0
8/31/2018,18:15, ,0,<site>,0,6.2,0,82.2,0,7.18,0,19.4,0,0,27.89,83.68,20.643,0,7821.4,8531.3,-5,4.77,0,8598.3,5545,1.02,4.09,0.22,0.22,7.69,0,-63.7,2.928,2.105,0
8/31/2018,18:30, ,0,<site>,0,6.2,0,83.6,0,7.3,0,22.22,0,0,27.92,83.77,20.63,0,7826.7,8539.5,-5,4.77,0,8606.8,5551,1.1,4.43,0.21,0.21,7.71,0,-64.8,2.889,2.077,0
8/31/2018,18:45, ,0,<site>,0,6.2,0,84.2,0,7.36,0,19.72,0,0,28.43,85.32,20.571,0,7814.4,8536.5,-5,4.77,0,8604.4,5549,1.1,4.42,0.17,0.17,7.72,0,-65.2,2.847,2.048,0
8/31/2018,19:00, ,0,<site>,0,6.2,0,83.7,0,7.32,0,19.81,0,0,29.56,88.7,20.585,0,7846.6,8569.1,-5,4.79,0,8637.2,5570,1.18,4.72,0.2,0.2,7.71,0,-65.1,2.792,2.008,0
8/31/2018,19:15, ,0,<site>,0,6.2,0,83.8,0,7.32,0,19.13,0,0,30.42,91.28,20.58,0,7879.6,8606.2,-5,4.81,0,8674.6,5594,1.15,4.6,0.22,0.22,7.72,0,-65.3,2.716,1.955,0
8/31/2018,19:30, ,0,<site>,0,6.2,0,83.1,0,7.25,0,19.16,0,0,32.61,97.84,20.677,0,7961.2,8677.7,-5,4.85,0,8745.3,5640,1.27,5.09,0.2,0.2,7.72,0,-65.7,2.63,1.895,0
8/31/2018,19:45, ,0,<site>,0,6.2,0,82.9,0,7.2,0,20.53,0,0,35.22,105.67,20.847,0,8065.4,8760.2,-5,4.9,0,8826.1,5694,1.4,5.61,0.21,0.21,7.73,0,-66,2.531,1.825,0
8/31/2018,20:00, ,0,<site>,0,6.1,0,82.7,0,7.18,0,20.84,0,0,35.53,106.62,20.842,0,8083,8780.3,-5,4.91,0,8846.4,5707,1.37,5.51,0.22,0.22,7.72,0,-65.5,2.413,1.743,0
8/31/2018,20:15, ,0,<site>,0,6.2,0,82.1,0,7.12,0,20.97,0,0,37.66,113.01,20.952,0,8131.7,8813.1,-5,4.93,0,8877.9,5729,1.64,6.58,0.28,0.28,7.71,0,-65,2.295,1.66,0
8/31/2018,20:30, ,0,<site>,0,6.2,0,80.4,0,6.97,0,23.28,0,0,38.55,115.67,20.964,0,8170.1,8852.6,-5,4.96,0,8917.5,5754,1.75,7.01,0.26,0.26,7.7,0,-64.1,2.171,1.573,0
8/31/2018,20:45, ,0,<site>,0,6.2,0,79.2,0,6.86,0,25.93,0,0,39.05,117.16,20.949,0,8195.9,8883.3,-5,4.98,0,8948.6,5774,1.69,6.77,0.26,0.26,7.69,0,-63.8,2.052,1.49,0
8/31/2018,21:00, ,0,<site>,0,6.1,0,77.5,0,6.71,0,23.21,0,0,40.13,120.43,20.977,0,8233.3,8918.7,-5,5,0,8983.9,5797,1.75,7.02,0.25,0.26,7.67,0,-62.8,1.934,1.406,0
8/31/2018,21:15, ,0,<site>,0,6.1,0,76.6,0,6.62,0,23.48,0,0,42.02,126.07,21.098,0,8293,8960.8,-5,5.02,0,9024.5,5825,1.93,7.74,0.31,0.31,7.67,0,-62.5,1.826,1.331,0
8/31/2018,21:30, ,0,<site>,0,6.2,0,75.7,0,6.53,0,27.32,0,0,43.18,129.55,21.199,0,8331.6,8983.8,-5,5.03,0,9046.1,5839,2.02,8.08,0.32,0.32,7.66,0,-62.3,1.73,1.263,0
8/31/2018,21:45, ,0,<site>,0,6.1,0,72.4,0,6.22,0,26.35,0,0,45.7,137.12,21.365,0,8420.7,9049,-5,5.07,0,9109.2,5882,2.28,9.15,0.34,0.34,7.64,0,-61.2,1.641,1.201,0
8/31/2018,22:00, ,0,<site>,0,6.1,0,70.8,0,6.08,0,25.44,0,0,47.82,143.48,21.377,0,8457.3,9086.1,-5,5.1,0,9146.4,5906,2.52,10.11,0.38,0.39,7.62,0,-59.7,1.552,1.139,0
8/31/2018,22:15, ,0,<site>,0,6.1,0,67.3,0,5.78,0,27.06,0,0,50.96,152.9,21.384,0,8516.6,9148.4,-5,5.13,0,9209,5946,2.86,11.47,0.42,0.42,7.59,0,-57.8,1.488,1.093,0
8/31/2018,22:30, ,0,<site>,0,6.1,0,63.3,0,5.43,0,27.25,0,0,54.23,162.7,21.433,0,8581.9,9209.2,-5,5.17,0,9269.5,5986,3.35,13.4,0.46,0.47,7.55,0,-55.7,1.424,1.048,0
8/31/2018,22:45, ,0,<site>,0,6.1,0,58.4,0,5.01,0,27.59,0,0,57.26,171.8,21.462,0,8646.1,9272.7,-5,5.21,0,9333,6027,3.75,15.02,0.53,0.53,7.51,0,-53.5,1.375,1.014,0
8/31/2018,23:00, ,0,<site>,0,6.1,0,54,0,4.62,0,26.34,0,0,60.68,182.06,21.528,0,8724.2,9343.8,-5,5.25,0,9403.5,6073,4.48,17.94,0.59,0.59,7.48,0,-51.7,1.335,0.986,0
8/31/2018,23:15, ,0,<site>,0,6.1,0,50.7,0,4.33,0,26.91,0,0,62.73,188.21,21.562,0,8790.5,9408.3,-5,5.29,0,9467.8,6115,4.91,19.65,0.64,0.65,7.46,0,-50.6,1.298,0.96,0
8/31/2018,23:30, ,0,<site>,0,6.1,0,46.9,0,4,0,27.04,0,0,64.64,193.96,21.601,0,8853.5,9468.3,-5,5.33,0,9527.5,6154,5.19,20.79,0.69,0.7,7.45,0,-49.6,1.267,0.938,0
8/31/2018,23:45, ,0,<site>,0,6.1,0,44.4,0,3.79,0,26.65,0,0,65.69,197.1,21.604,0,8889.7,9506.3,-5,5.35,0,9565.8,6179,5.4,21.63,0.71,0.71,7.43,0,-48.9,1.247,0.924,0
9/1/2018,0:00, ,0,<site>,0,6.1,0,42.7,0,3.65,0,28.83,0,0,65.95,197.89,21.565,0,8891,9515.4,-5,5.35,0,9575.6,6185,5.42,21.68,0.7,0.7,7.43,0,-48.5,1.228,0.911,0
9/1/2018,0:15, ,0,<site>,0,6.1,0,41.2,0,3.52,0,30.19,0,0,66.16,198.5,21.521,0,8907.1,9541,-5,5.37,0,9602,6202,5.64,22.56,0.73,0.74,7.42,0,-48.1,1.209,0.897,0
9/1/2018,0:30, ,0,<site>,0,6.1,0,38.3,0,3.28,0,33.24,0,0,66.94,200.85,21.53,0,8935.7,9570,-5,5.39,0,9631.1,6221,5.76,23.04,0.76,0.76,7.41,0,-47.2,1.193,0.886,0
9/1/2018,0:45, ,0,<site>,0,6.1,0,36.5,0,3.13,0,30.82,0,0,67.2,201.62,21.474,0,8924.9,9569.3,-5,5.39,0,9631.3,6220,5.83,23.35,0.75,0.75,7.4,0,-46.7,1.189,0.884,0
9/1/2018,1:00, ,0,<site>,0,6.1,0,35.6,0,3.05,0,27.57,0,0,67.16,201.49,21.382,0,8906,9567,-5,5.39,0,9630.5,6219,5.82,23.31,0.79,0.79,7.39,0,-46.5,1.185,0.88,0
9/1/2018,1:15, ,0,<site>,0,6.1,0,34.2,0,2.94,0,31.86,0,0,67.17,201.55,21.309,0,8887.6,9561.7,-5,5.38,0,9626.3,6215,5.69,22.77,0.78,0.78,7.39,0,-46.2,1.199,0.89,0
9/1/2018,1:30, ,0,<site>,0,6.1,0,34,0,2.92,0,30.59,0,0,67.47,202.44,21.276,0,8882.2,9562.4,-5,5.38,0,9627.5,6216,5.64,22.56,0.78,0.78,7.39,0,-46.1,1.238,0.918,0
9/1/2018,1:45, ,0,<site>,0,6.1,0,35.5,0,3.05,0,30.4,0,0,66.96,200.9,21.254,0,8883.4,9567.9,-5,5.39,0,9633.4,6219,5.67,22.68,0.78,0.78,7.4,0,-46.6,1.294,0.957,0
9/1/2018,2:00, ,0,<site>,0,6.1,0,75.6,0,6.62,0,14.53,0,0,50.07,150.23,20.359,0,8263.1,9066.8,-5,5.09,0,9142.1,5893,1.88,7.55,0.27,0.27,7.7,0,-64.5,1.367,1.008,0
9/1/2018,2:15, ,0,<site>,0,6.1,0,76.2,0,6.68,0,16.94,0,0,49.21,147.65,20.354,0,8253.1,9056.8,-5,5.08,0,9132.1,5887,1.82,7.29,0.28,0.28,7.71,0,-64.6,1.443,1.062,0
9/1/2018,2:30, ,0,<site>,0,6.1,0,79.5,0,6.98,0,16.92,0,0,46.29,138.9,20.218,0,8184,9006.6,-5,5.05,0,9083.4,5854,1.47,5.92,0.29,0.29,7.75,0,-67.1,1.543,1.132,0
9/1/2018,2:45, ,0,<site>,0,6.1,0,80.1,0,7.04,0,17.32,0,0,43.84,131.54,20.233,0,8135.7,8950.7,-5,5.02,0,9026.8,5818,1.39,5.57,0.24,0.25,7.75,0,-67,1.655,1.21,0
9/1/2018,3:00, ,0,<site>,0,6.1,0,80.2,0,7.06,0,22,0,0,41.89,125.7,20.206,0,8108.7,8926,-5,5,0,9002.3,5802,1.35,5.4,0.25,0.25,7.74,0,-66.9,1.774,1.294,0
9/1/2018,3:15, ,0,<site>,0,6.1,0,80.5,0,7.08,0,23.42,0,0,40.37,121.15,20.179,0,8079.1,8898.5,-5,4.99,0,8975,5784,1.32,5.28,0.25,0.25,7.74,0,-66.8,1.881,1.369,0
9/1/2018,3:30, ,0,<site>,0,6.1,0,80.9,0,7.13,0,24.8,0,0,38.42,115.27,20.127,0,8034.6,8859.1,-5,4.96,0,8935.9,5758,1.26,5.07,0.28,0.29,7.74,0,-66.7,1.993,1.447,0
9/1/2018,3:45, ,0,<site>,0,6.1,0,81.3,0,7.16,0,32.07,0,0,37.08,111.27,20.122,0,8003.7,8826,-5,4.94,0,8902.6,5737,1.21,4.86,0.23,0.23,7.74,0,-66.4,2.094,1.518,0
9/1/2018,4:00, ,0,<site>,0,6.1,0,81.3,0,7.16,0,25.11,0,0,36.59,109.78,20.128,0,7984.6,8803.8,-5,4.93,0,8880.1,5722,1.23,4.95,0.24,0.24,7.73,0,-66.1,2.188,1.584,0
9/1/2018,4:15, ,0,<site>,0,6.1,0,81.1,0,7.14,0,24.58,0,0,36.25,108.78,20.15,0,7985.2,8800.5,-5,4.93,0,8876.5,5720,1.29,5.19,0.24,0.24,7.72,0,-65.3,2.274,1.645,0
9/1/2018,4:30, ,0,<site>,0,6.1,0,81.2,0,7.15,0,23.89,0,0,35.43,106.31,20.162,0,7965.6,8776.7,-5,4.91,0,8852.4,5705,1.31,5.24,0.24,0.24,7.71,0,-65,2.35,1.698,0
9/1/2018,4:45, ,0,<site>,0,6.1,0,81.6,0,7.18,0,21.74,0,0,34.38,103.18,20.15,0,7931.8,8741.5,-5,4.89,0,8817,5682,1.31,5.26,0.24,0.24,7.71,0,-64.9,2.412,1.742,0
9/1/2018,5:00, ,0,<site>,0,6.1,0,82.1,0,7.23,0,24.48,0,0,32.86,98.61,20.129,0,7879.6,8688,-5,4.86,0,8763.3,5647,1.24,4.97,0.25,0.25,7.71,0,-65.1,2.465,1.779,0
9/1/2018,5:15, ,0,<site>,0,6.1,0,82.7,0,7.29,0,23.39,0,0,31.83,95.53,20.109,0,7835.9,8643.3,-5,4.83,0,8718.5,5618,1.17,4.69,0.22,0.22,7.72,0,-65.6,2.5,1.803,0
9/1/2018,5:30, ,0,<site>,0,6.1,0,82.3,0,7.26,0,25.55,0,0,31.04,93.15,20.108,0,7822.1,8628.3,-5,4.83,0,8703.4,5608,1.22,4.9,0.24,0.24,7.72,0,-65.2,2.534,1.827,0
9/1/2018,5:45, ,0,<site>,0,6.1,0,82.3,0,7.26,0,22.08,0,0,31.03,93.1,20.107,0,7808.3,8613.3,-5,4.82,0,8688.3,5599,1.21,4.85,0.23,0.23,7.72,0,-65.3,2.556,1.843,0
9/1/2018,6:00, ,0,<site>,0,6.1,0,77.9,0,6.87,0,21.74,0,0,30.95,92.86,20.092,0,7803.6,8610.8,-5,4.82,0,8686,5597,1.13,4.54,0.21,0.22,7.68,0,-63.1,2.561,1.846,0
9/1/2018,6:15, ,0,<site>,0,6.1,0,75.1,0,6.62,0,24.2,0,0,31.05,93.18,20.074,0,7814.4,8626.1,-5,4.82,0,8701.6,5607,1.11,4.46,0.24,0.24,7.66,0,-61.8,2.552,1.84,0
9/1/2018,6:30, ,0,<site>,0,6.1,0,81.2,0,7.17,0,22.65,0,0,31.15,93.47,20.041,0,7811.3,8628.6,-5,4.83,0,8704.5,5609,1.34,5.36,0.25,0.25,7.71,0,-64.6,2.534,1.827,0
9/1/2018,6:45, ,0,<site>,0,6.1,0,80.8,0,7.14,0,22.48,0,0,31.1,93.32,20.023,0,7816.4,8637.5,-5,4.83,0,8713.8,5614,1.27,5.08,0.25,0.26,7.7,0,-64.5,2.509,1.81,0
9/1/2018,7:00, ,0,<site>,0,6.1,0,80.5,0,7.12,0,25.18,0,0,31.82,95.47,19.984,0,7824.2,8653.2,-5,4.84,0,8730.1,5625,1.23,4.92,0.27,0.27,7.71,0,-64.6,2.471,1.783,0
9/1/2018,7:15, ,0,<site>,0,6.1,0,79.6,0,7.04,0,24.33,0,0,33.67,101.04,19.966,0,7873.7,8711.4,-5,4.88,0,8789.1,5662,1.25,5.02,0.24,0.24,7.7,0,-64.3,2.42,1.747,0
9/1/2018,7:30, ,0,<site>,0,6.1,0,78.9,0,6.98,0,24.8,0,0,34.29,102.91,19.932,0,7902.7,8749.7,-5,4.9,0,8828.2,5687,1.27,5.11,0.21,0.21,7.69,0,-63.7,2.358,1.703,0
9/1/2018,7:45, ,0,<site>,0,6.1,0,77.7,0,6.88,0,24.31,0,0,34.68,104.05,19.909,0,7928,8781.9,-5,4.92,0,8861,5708,1.36,5.44,0.28,0.28,7.68,0,-63.3,2.28,1.649,0
9/1/2018,8:00, ,0,<site>,0,6.1,0,77.2,0,6.85,0,24.25,0,0,36.49,109.5,19.772,0,7953.3,8835.5,-5,4.95,0,8916.9,5743,1.39,5.57,0.28,0.28,7.69,0,-63.6,2.199,1.592,0
9/1/2018,8:15, ,0,<site>,0,6.1,0,77.1,0,6.84,0,27.95,0,0,36.54,109.65,19.764,0,7949.7,8833,-5,4.95,0,8914.5,5741,1.43,5.74,0.28,0.28,7.7,0,-64,2.112,1.531,0
9/1/2018,8:30, ,0,<site>,0,6.1,0,76.9,0,6.81,0,28.1,0,0,36.45,109.39,19.827,0,7976.9,8851.5,-5,4.96,0,8932.4,5754,1.29,5.19,0.29,0.3,7.7,0,-64,2.017,1.464,0
9/1/2018,8:45, ,0,<site>,0,6.1,0,75.5,0,6.68,0,32.28,0,0,37.29,111.89,19.865,0,8009.1,8880,-5,4.98,0,8960.6,5772,1.52,6.1,0.31,0.31,7.68,0,-63.1,1.926,1.4,0
9/1/2018,9:00, ,0,<site>,0,6.1,0,73.4,0,6.5,0,34.04,0,0,39.2,117.61,19.845,0,8043,8921.4,-5,5,0,9002.7,5799,1.71,6.85,0.34,0.34,7.67,0,-62.2,1.83,1.333,0
9/1/2018,9:15, ,0,<site>,0,6.1,0,72.4,0,6.4,0,35.88,0,0,40.18,120.55,19.868,0,8067.5,8944.2,-5,5.02,0,9025.4,5814,1.86,7.47,0.33,0.33,7.66,0,-61.7,1.739,1.27,0
9/1/2018,9:30, ,0,<site>,0,6.1,0,70.9,0,6.26,0,33.55,0,0,41.97,125.94,19.953,0,8120.8,8987.1,-5,5.04,0,9067.4,5842,2,8.02,0.36,0.37,7.64,0,-60.7,1.651,1.207,0
9/1/2018,9:45, ,0,<site>,0,6.1,0,68.8,0,6.07,0,35.65,0,0,43.75,131.26,20.025,0,8181.8,9040.9,-5,5.07,0,9120.8,5877,2.22,8.9,0.45,0.45,7.62,0,-59.6,1.569,1.15,0
9/1/2018,10:00, ,0,<site>,0,6.1,0,64.9,0,5.71,0,37.98,0,0,46.47,139.44,20.157,0,8259.7,9101.6,-5,5.11,0,9180.1,5916,2.53,10.15,0.49,0.49,7.6,0,-58.2,1.5,1.102,0
9/1/2018,10:15, ,0,<site>,0,6.1,0,62.5,0,5.48,0,40.59,0,0,49.16,147.5,20.352,0,8347.6,9160.8,-5,5.15,0,9237,5955,2.89,11.58,0.52,0.52,7.57,0,-56.7,1.432,1.054,0
9/1/2018,10:30, ,0,<site>,0,6.1,0,58.1,0,5.07,0,40.21,0,0,53.14,159.45,20.514,0,8447,9238.6,-5,5.19,0,9313.1,6005,3.4,13.63,0.54,0.55,7.53,0,-54.5,1.378,1.016,0
9/1/2018,10:45, ,0,<site>,0,6.1,0,52.7,0,4.58,0,41.26,0,0,55.9,167.72,20.678,0,8540.6,9309,-5,5.23,0,9381.5,6051,3.9,15.62,0.61,0.61,7.5,0,-52.7,1.331,0.983,0
9/1/2018,11:00, ,0,<site>,0,6.1,0,43.4,0,3.78,0,44.35,0,0,60.16,180.52,20.648,0,8633.7,9416.5,-5,5.3,0,9490.3,6121,4.78,19.15,0.68,0.68,7.45,0,-50,1.295,0.958,0
9/1/2018,11:15, ,0,<site>,0,6.1,0,38.3,0,3.33,0,40.5,0,0,63.62,190.88,20.642,0,8693.2,9482.5,-5,5.34,0,9557,6164,5.13,20.55,0.75,0.76,7.43,0,-48.3,1.277,0.945,0
9/1/2018,11:30, ,0,<site>,0,6.1,0,37.8,0,3.29,0,38.3,0,0,63.31,189.94,20.73,0,8715.6,9489.6,-5,5.34,0,9562.8,6168,5.44,21.77,0.78,0.78,7.42,0,-48.1,1.271,0.94,0
9/1/2018,11:45, ,0,<site>,0,6.1,0,36.1,0,3.13,0,36.23,0,0,64.9,194.72,20.72,0,8728.8,9505.9,-5,5.35,0,9579.3,6179,5.53,22.13,0.75,0.75,7.42,0,-47.8,1.265,0.936,0
9/1/2018,12:00, ,0,<site>,0,6.1,0,30.2,0,2.63,0,26.45,0,0,68.61,205.84,20.721,0,8735.5,9513.1,-5,5.36,0,9586.6,6184,4.64,18.58,0.69,0.69,7.4,0,-46.9,1.279,0.946,0
9/1/2018,12:15, ,0,<site>,0,6.1,0,34.3,0,2.98,0,35.17,0,0,65.78,197.37,20.737,0,8741.2,9516.1,-5,5.36,0,9589.4,6185,5.15,20.63,0.71,0.72,7.41,0,-47.2,1.296,0.958,0
9/1/2018,12:30, ,0,<site>,0,6.1,0,34.4,0,2.99,0,36.22,0,0,65.96,197.92,20.74,0,8742.5,9516.9,-5,5.36,0,9590.1,6186,5,20,0.7,0.7,7.41,0,-47.3,1.326,0.98,0
9/1/2018,12:45, ,0,<site>,0,6.1,0,51.4,0,4.44,0,32.42,0,0,60.58,181.77,21.027,0,8689.8,9403.3,-5,5.29,0,9471.2,6112,4.53,18.15,0.58,0.58,7.48,0,-51.3,1.367,1.008,0
9/1/2018,13:00, ,0,<site>,0,6.1,0,77.3,0,6.76,0,21.31,0,0,48.43,145.32,20.468,0,8268.6,9052,-5,5.08,0,9125.6,5884,1.9,7.6,0.3,0.3,7.71,0,-65,1.421,1.046,0
9/1/2018,13:15, ,0,<site>,0,6.1,0,79.7,0,6.97,0,15.83,0,0,46.1,138.32,20.457,0,8225.6,9007,-5,5.05,0,9080.4,5855,1.55,6.2,0.29,0.29,7.75,0,-67.1,1.488,1.093,0
9/1/2018,13:30, ,0,<site>,0,6.1,0,80.9,0,7.07,0,15.44,0,0,46.1,138.32,20.562,0,8230.2,8992.4,-5,5.04,0,9064.2,5845,1.49,5.98,0.22,0.22,7.75,0,-67.5,1.564,1.147,0
9/1/2018,13:45, ,0,<site>,0,6.1,0,82.1,0,7.15,0,15.65,0,0,44.69,134.09,20.654,0,8223.1,8967.4,-5,5.03,0,9037.6,5829,1.49,5.97,0.18,0.19,7.76,0,-68,1.652,1.209,0
9/1/2018,14:00, ,0,<site>,0,6.1,0,84.1,0,7.31,0,18.25,0,0,40.92,122.77,20.807,0,8185.1,8897.6,-5,4.98,0,8965.1,5783,1.38,5.52,0.26,0.26,7.77,0,-68.4,1.752,1.279,0
9/1/2018,14:15, ,0,<site>,0,6.1,0,83.7,0,7.29,0,17.72,0,0,40.48,121.46,20.69,0,8147.8,8878.7,-5,4.97,0,8947.7,5771,1.28,5.14,0.22,0.22,7.76,0,-68.1,1.853,1.349,0
9/1/2018,14:30, ,0,<site>,0,6.1,0,83.8,0,7.31,0,17.52,0,0,39.44,118.34,20.607,0,8097.1,8838.8,-5,4.95,0,8908.7,5745,1.24,4.99,0.21,0.21,7.76,0,-67.7,1.964,1.427,0
9/1/2018,14:45, ,0,<site>,0,6.1,0,84.2,0,7.34,0,17.98,0,0,38.75,116.28,20.652,0,8082.5,8814.4,-5,4.94,0,8883.5,5729,1.23,4.94,0.21,0.21,7.76,0,-67.7,2.079,1.508,0
9/1/2018,15:00, ,0,<site>,0,6.1,0,84.1,0,7.34,0,19.56,0,0,37.25,111.76,20.641,0,8049.3,8780.2,-5,4.91,0,8849.2,5707,1.25,5,0.21,0.22,7.75,0,-67.5,2.189,1.585,0
9/1/2018,15:15, ,0,<site>,0,6.1,0,83.6,0,7.3,0,23.43,0,0,35.64,106.96,20.594,0,8004.8,8740.3,-5,4.89,0,8809.6,5681,1.21,4.86,0.2,0.2,7.74,0,-66.9,2.297,1.661,0
9/1/2018,15:30, ,0,<site>,0,6.1,0,83.5,0,7.3,0,24.84,0,0,34.18,102.57,20.539,0,7957.6,8698.8,-5,4.87,0,8768.6,5654,1.16,4.64,0.22,0.22,7.73,0,-66.3,2.4,1.733,0
9/1/2018,15:45, ,0,<site>,0,6.1,0,84,0,7.34,0,21.68,0,0,33.5,100.53,20.579,0,7937.5,8669.5,-5,4.85,0,8738.4,5635,1.19,4.78,0.2,0.21,7.74,0,-66.5,2.497,1.802,0
9/1/2018,16:00, ,0,<site>,0,6.1,0,85,0,7.41,0,22.62,0,0,32.05,96.16,20.639,0,7906.2,8624.6,-5,4.82,0,8692.3,5606,1.12,4.48,0.19,0.19,7.74,0,-66.8,2.583,1.862,0
9/1/2018,16:15, ,0,<site>,0,6.1,0,86.2,0,7.52,0,26.29,0,0,30,90.04,20.703,0,7866.1,8569.5,-5,4.79,0,8635.9,5570,1.1,4.41,0.22,0.22,7.75,0,-67.3,2.659,1.916,0
